"YEAR","STATE","ew","BpS_Code","BPS_LLID","sclass","PERC_CHNG","AREA_CHNG","PREV_AREA","PERC_CHNG_VAR","AREA_CHNG_VAR","PREV_AREA_VAR","nPlots_AREA","N"
2017,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000402","B",-0.272699411616066,-85.8082103145634,31466.2249566467,0.00566649583586963,236630.28177746,82157691.5415518,15,4789
2017,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000402","C",Inf,275.92973006168,0,NA,80197.8277084932,0,1,4789
2017,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000402","E",0.160676197679016,44.9849101124611,27997.2458660789,0.00385192706907596,397854.280588468,75603824.1826684,14,4789
2017,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000403","B",0,0,2455.33964423032,0,0,6908223.81451929,1,4789
2017,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000403","E",0,0,2615.60105414403,0,0,7373960.39992187,1,4789
2017,"Oregon","eastside","RaPIPOm_fpd","RaPIPOm_fpd_1707010303","B",28.3018867924528,737.819101203498,2606.96082425236,710.703587165657,492818.642525824,6152566.96380018,1,5128
2017,"Oregon","eastside","RaPIPOm_fpd","RaPIPOm_fpd_1707010303","E",-9.43396226415094,-737.819101203498,7820.88247275708,78.9670652406285,492818.642525824,55373102.6742016,1,5128
2017,"Oregon","eastside","RaPIPOm_fpd","RaPIPOm_fpd_1801020602","E",0,0,2894.12196912128,0,0,9843895.27936974,1,5128
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030102","A",-1.65468479398452,-67.336905384422,4069.47024770036,1.45439358671389,4599.96067157383,8908801.72696502,2,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030102","B",5.17513878564615,321.619632791855,6214.70546227485,9.97444180612712,234810.362782615,14095040.1927789,5,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030102","E",-2.15992579373399,-237.754411888267,11007.5268593949,1.10576032197966,222616.024007469,29964156.5900044,5,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030103","A",-0.326715761474999,-26.5940129325542,8139.80103454213,0.0296146376481233,6553.00324336749,18653622.7765013,6,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030103","B",-2.03649956963308,-412.518774238671,20256.2662123713,0.427285696057938,313868.226638082,43925819.8631006,11,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030103","E",3.01785526321826,493.656891563484,16357.8716839139,1.32574608451293,304198.486779684,38541730.7502619,8,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030201","A",-0.289673576315424,-23.9200936431445,8257.60290165302,0.0946616559436796,425.578650845881,76948748.0595552,2,5128
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030201","B",4.58246110520251,608.066880703717,13269.4389923653,12.70737672522,165180.910942417,106544587.393482,4,9917
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030201","E",-4.73938069511064,-243.895659116251,5146.15041091476,12.1090721201031,66538.1252472296,14565915.0691071,2,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030202","A",0,0,7810.90880207975,0,0,76773910.2449769,1,5128
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030202","B",-7.03315772636114,-707.152302726968,10054.5491831709,33.572058343557,598152.014772848,70335251.5896466,2,9917
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030202","E",Inf,786.117839727605,0,NA,739198.29098876,0,1,5128
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030203","B",0,0,7810.90880207975,0,0,76773910.2449769,1,5128
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030204","A",Inf,937.993274580378,0,NA,1034029.13106464,0,1,5128
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030204","B",-5.07158106627868,-937.993274580378,18495.0858977128,14.3768163238959,1034029.13106464,195074778.694393,2,5128
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030205","A",-4.73250529364763,-1204.33818847536,25448.2164043625,5.43838082154325,1136098.27654686,161510862.068068,7,9917
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030205","B",5.15281926883052,798.406818403493,15494.5628159921,4.28751105811153,1274817.7236546,38235699.0594791,9,9917
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030205","E",9.00589043154061,526.373113748071,5844.7647986544,38.6688800792219,149159.31239847,16285883.9106099,4,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030206","A",3.98113079643624,960.275346895058,24120.6681215965,1.71521779874635,1861947.55418268,61517362.2647064,14,9917
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030206","B",-1.33589238344468,-869.631839709726,65097.447255993,0.161566360140797,1998092.19867494,409696754.954774,22,9917
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030206","E",-0.678598971992868,-37.8498483033877,5577.64598319868,0.180585167171885,135467.606920961,13787471.9896781,4,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030207","A",63.9115242561924,533.609046175558,834.918353748787,4145.0171200335,142869.376626334,707189.538860188,3,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030207","B",-6.52995299626434,-748.353701149638,11460.3229391966,8.78403123801242,189340.423323126,27624671.9859281,5,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030207","E",3.05101187410145,213.03278438527,6982.36497188361,3.31758285675271,189423.77520094,16890372.4603333,5,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030506","A",4.02697487741359,543.603992188561,13499.0658928,3.08725612233446,161013.726805913,34642702.9365847,9,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030506","B",-2.66395824032863,-653.741762601211,24540.2406353248,0.747881188211173,173605.039962853,64686850.3654644,10,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030506","E",3.50504253665979,110.137770412649,3142.26629950139,6.29448339479855,10381.8853695505,5069699.02286723,3,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1712000501","A",-0.76365809418417,-32.2201250616891,4219.18202754212,0.29992452067142,86976.4414668424,10475319.2563231,3,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1712000501","B",0.118218797969908,23.5845987455738,19949.9564794907,0.00239471373502167,87021.502166751,53767830.6492817,9,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1712000501","E",-0.553371320684913,-35.2398081134723,6368.20283166386,0.135048504959128,1113.01084112131,18247864.9550607,2,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1712000502","B",7.43185343462034,335.298346353093,4511.63830534048,20.9321749729952,82661.6331931666,7729078.3782382,4,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1712000502","E",-5.71928314790753,-279.78975926212,4892.04244704137,18.9731395010254,77985.43091274,14157281.8615367,2,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1712000504","A",0.710623077200737,19.5660965588261,2753.371961392,0.372679033509503,105430.736811236,4215625.94092101,6,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1712000504","B",-1.91887278929889,-1016.26128290519,52961.3681830628,0.254095501936666,446718.118776292,197058541.158645,20,9917
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1712000504","C",-2.47869398468669,-11.6141701234607,468.560064098787,6.51589346009878,145.960091286939,237568.196452187,1,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1712000504","E",1.67462571656348,572.17038835013,34167.060895511,0.219618344052449,291024.707681006,90065489.8246205,17,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1712000505","A",0.0274997896396468,4.08761317990425,14864.1616298442,0.000976983330674028,146969.834501983,33812607.5531541,10,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1712000505","B",-0.754497468419794,-385.808285767222,51134.4705470321,0.0262458578727176,639783.045722019,129462019.786239,25,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1712000505","C",-10.3184972206592,-364.722549506979,3534.647940562,57.8904354156524,73943.8003792295,6931131.41854966,2,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1712000505","E",2.7474936094773,812.579778492468,29575.3109557571,0.676529233441415,437298.013427836,77594772.706763,17,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1712000601","B",0,0,3210.18520733066,0,0,9236182.4430849,1,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020101","A",-0.561436908211849,-39.9550318646531,7116.56666675301,0.0684836729380853,182624.871537324,13746578.0911178,6,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020101","B",0.488337951289495,265.10742782809,54287.6971015776,0.0231370027151878,407532.141321298,277388835.343425,18,9917
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020101","E",-0.916534729754538,-208.896737675077,22792.0155007135,0.0920534574483565,250880.951053387,59605586.4746751,11,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020102","A",5.4585458359788,944.392866795774,17301.1804823735,4.23657820335382,1164032.81333121,42139298.4858493,12,9917
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020102","B",-3.99576475854259,-894.359679280371,22382.6910072298,3.66148987361891,1165073.75378636,119968055.913297,12,9917
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020102","C",-7.48197428430815,-122.052964298229,1631.29355515441,44.9051183163444,20853.3407105482,2190100.29072033,3,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020102","E",0.784595440179687,127.200054802448,16212.1837941496,0.107850914921987,174919.657114175,43697897.6452154,8,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020103","E",0,0,2432.47115351011,0,0,6846947.99885291,1,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020104","A",1.1151424634545,278.689400530136,24991.371924517,0.348333395058825,198320.13536621,173411592.566879,9,9917
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020104","B",0.284870343612056,86.0407499529393,30203.4774353739,0.00914019185050953,507686.604353819,79205225.3946154,16,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020104","E",-0.775127115689335,-365.426408799485,47144.0621032209,0.0319424028739011,284505.233626483,122565826.457022,20,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020105","A",12.3107806861179,233.891457068279,1899.89134752456,173.280053491692,63303.8831254891,4126586.53589731,2,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020105","B",-7.62913033599061,-233.891457068279,3065.76826935163,44.1775600700557,63303.8831254891,7305457.61395261,2,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020105","E",0.217671351140574,29.2702309642987,13446.9836342384,0.00932826332283269,832.534063104891,36214168.721892,5,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020106","A",6.27098910126682,374.85215560016,5977.56031061248,16.6992509198906,89646.3153808476,15168745.193267,6,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020106","B",-6.75064495790553,-1456.74273953839,21579.312030511,5.80529114803887,388384.705170143,60523641.8737931,8,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020106","E",13.1564548080953,1081.89058393823,8223.26834788757,58.9258932926247,300796.406479364,23016343.8139338,7,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020201","A",21.7110242115472,464.648252927995,2140.14893263703,550.536327543714,240125.867033998,5300167.88001583,5,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020201","B",-3.07555245042642,-535.996786307899,17427.6587685437,1.49502769665143,253233.584921511,49349342.6507399,7,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020201","E",-0.780279009797267,-15.6576473798414,2006.67289306035,0.552838194764523,227.13330437457,3730619.62758977,1,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020202","A",0,0,2895.39859718873,0,0,8146413.15874306,1,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020202","B",0,0,12970.6697845975,0,0,104361249.589264,2,9917
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020202","E",0,0,532.494219833295,0,0,285001.474652392,1,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020205","A",67.4608829530577,321.018520733066,475.858759447968,4422.7644414632,92361.824430849,220042.134483789,2,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020205","B",-5.70220602539202,-321.018520733066,5629.72504507142,14.9822607058515,92361.824430849,14924911.7310329,2,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020205","E",0,0,10427.8432970094,0,0,98441071.4208028,1,5128
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020206","A",-2.44041243133546,-171.442692694145,7025.15240837087,2.11136886096365,28561.9379467469,17720361.7352467,3,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020206","B",1.25808608702245,180.483346809432,14345.8662067067,0.289305428339308,174730.720888667,36704399.0968626,8,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020206","E",-0.138878626803382,-9.04065411528718,6509.7519491509,0.00657614784117069,146168.78294192,17440395.7520236,4,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020207","A",-5.42603528080648,-604.333554193417,11137.6635594525,7.00755656327293,163929.164219612,30139398.6159046,4,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020207","B",12.2912648811135,1026.1413039021,8348.54112922783,48.0842097637949,449224.228643005,22061933.5013793,9,4789
2017,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020207","E",-2.37847892442904,-421.807749708682,17734.3488469185,0.856066080005771,290568.183351626,49301869.04042,9,4789
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_17070301","A",31.7257307633137,1799.04816781862,5670.62798723287,334.57819651036,1203252.36551051,10676148.3401921,11,9917
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_17070301","B",-0.189546404844675,-417.897480283643,220472.385443602,0.000950270535881626,2378542.23584253,1329114254.63994,52,9917
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_17070301","C",0,0,2536.51485480901,0,0,7196763.62674035,1,4789
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_17070301","E",0.0526867239650574,20.6182694714128,39133.7094427946,0.000733975599269191,451124.715877544,159579132.99929,16,9917
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_17070302","B",-1.63857512369571,-267.691533935512,16336.8484034928,0.443137754005764,72385.2117948832,44906202.8173571,6,4789
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_17070302","E",9.564,266.305123736982,2784.45340586556,92.8258758931909,71946.0336134796,7865525.10161131,2,4789
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_17070305B","B",-0.251368903603718,-6.87063877897326,2733.28907453278,0.0628262737700614,47.8896920169474,7579122.77493836,1,4789
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_17070306","A",6.87639933524317,930.922801547267,13537.9397874127,34.7353237266424,878105.902978684,134615298.880309,2,5128
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_17070306","B",-1.52515334251005,-890.233266574712,58370.0826508104,0.359548484514308,880086.294703869,536692892.722733,6,5128
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_17120005","A",-6.83429889028144,-244.568311199629,3578.54280484297,28.9719580618737,83002.7162119376,8177217.79713684,5,4789
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_17120005","B",0.000887961660790044,0.307705379118615,34653.0027934811,0.000258254157516977,307290.18476093,97487161.47426,13,4789
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_17120005","E",-0.64136026792779,-32.3250997335563,5040.08454374597,0.188365272337082,131109.326946626,13671588.3648524,3,4789
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_17120006","A",Inf,4.26651370964208,0,NA,16.4483778886739,0,1,4789
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_17120006","B",-0.0222640263171593,-4.26651370964208,19163.262066187,0.00018916262585813,16.4483778886739,141174668.048466,3,9917
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_17120006","E",0,0,5730.13731081954,0,0,16780622.8225455,2,4789
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_17120007","B",3.53228318546695,281.106659921236,7958.21413973283,15.8725031198582,76787.7571754459,80562411.8858996,2,9917
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_17120007","E",-9.70873786407767,-281.106659921236,2895.39859718873,89.7729822721623,76787.7571754459,8146413.15874306,1,4789
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_18010201","A",5.71699358888835,61.5149941516787,1076.00250368026,32.89202152422,23847.5513912571,1125061.53487756,2,4789
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_18010201","B",-1.61102095791039,-152.210625758612,9448.08476955134,0.698191947579394,84649.1995570059,24650408.3536202,4,4789
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_18010201","E",10,259.810876126638,2598.10876126638,108.760556297768,73398.5842082303,7339858.42082303,2,4789
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_18010202","A",0.868128213470957,185.184725792786,21331.4949242784,0.0977984899331075,1185834.26623789,50600536.5847469,17,9917
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_18010202","B",0.247861057585081,270.194609492732,109010.51263367,0.00302318108130766,1467898.56527511,477415702.322633,39,9917
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_18010202","C",Inf,42.7791628006331,0,NA,1839.42410486014,0,1,4789
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_18010202","E",-1.63762149176224,-395.85269956281,24172.4172254747,0.300483369637965,415748.632623631,68576615.2350838,11,4789
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_18010203","E",0,0,2598.10876126638,0,0,7339858.42082303,1,4789
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_18010204","A",-9.2935096952301,-1847.55040708815,19880.0073134524,37.2562891540887,1459873.50689982,173889946.823725,3,9917
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_18010204","B",3.83014906344722,2053.32077733969,53609.4220701596,1.79381446408653,1495961.4944147,351478870.333728,15,9917
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_18010204","E",0,0,14191.9998447017,0,0,143177807.203493,1,5128
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_18020001","B",-10.0277080374455,-1158.79778368099,11555.9585436054,37.2916284207292,503507.046116885,50525269.1734452,3,9917
2017,"Oregon","eastside","RaPIPOxe_fpd","RaPIPOxe_fpd_18020001","E",15.0818677669648,356.005724058755,2360.48829998726,209.917154457635,83853.1080544367,5162160.54263538,2,4789
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17050107","B",-0.203252032520325,-15.7582305577767,7753.04943442614,0.0250538943667233,992624.491928915,72462715.2635033,2,5128
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17050110","B",-2.86865171967106,-614.124051142622,21408.1077508092,3.2184928923467,368554.249732551,183028597.899408,3,5128
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17050116","A",-5.72613094552743,-999.759116014299,17459.5922713781,16.123835980696,1924592.49333633,155226512.852625,4,5128
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17050116","B",-1.55616939241169,-3073.1851163014,197483.971300753,0.0993369355358107,6089249.38464041,1656199629.77682,28,9917
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17050116","C",-5.54092806449083,-472.341719622175,8524.59577393159,32.3650675150776,414029.542579999,78604071.7144477,2,5128
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17050116","E",18.1021748491204,1440.60983844186,7958.21413973283,416.855271827989,1371971.80105408,80562411.8858996,2,5128
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17050117","A",Inf,80.2589846119347,0,NA,6967.62512191011,0,1,5128
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17050117","B",-0.924504950495049,-80.2589846119347,8681.29311465104,0.906121271265449,6967.62512191011,81520398.5525452,1,5128
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17050118","B",-9.52380952380952,-875.842310451723,9196.34425974309,89.3323057104748,770847.725356182,84985961.7205191,1,5128
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17050202","B",-1.88477856430715,-509.797277510651,27048.125820449,1.05206039431973,1006694.4734546,225313257.035024,5,9917
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17050202","E",Inf,251.051699372509,0,NA,55571.6852097019,0,1,4789
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17050203","E",1.44818250488648,30.9971416435557,2140.41680098778,2.12324070667638,992.488641538314,4732372.827591,1,4789
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17070104","B",Inf,152.166314813275,0,NA,23267.7183591349,0,1,5128
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17070105B","B",-4.70408382863228,-800.89074411941,17025.4352025923,7.65522308280735,497025.649314421,102368010.303632,4,5128
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17070201","A",-5.40922248923075,-856.670685709548,15837.2240634416,5.66921425970685,477699.196597913,50049458.0945157,7,9917
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17070201","B",3.16324452735959,2116.83138250567,66919.6252201415,0.978782839305665,2366274.25866587,433543606.140467,22,9917
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17070201","E",-6.36288426859409,-1118.20940859109,17573.9391349666,11.1153092216608,709331.867621046,87007051.5118099,4,9917
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17070202","A",10.0927414307329,928.923662600312,9203.87853959767,102.206283933158,867115.209881839,84986033.6646708,3,9917
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17070202","B",-1.25423311710824,-310.161512654477,24729.1758145875,0.433662385809166,88523.1897099868,169966790.480581,6,9917
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17070204","A",1.97158001216109,415.745579095239,21086.924016821,1.50853001630251,2609140.46171158,160563385.212066,5,5128
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17070204","B",0.146914152089075,223.8145030033,152343.732595346,0.00199269574402582,6428535.03279973,1373508020.31773,23,9917
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17070204","C",14.7221862188358,690.467117695533,4689.97679714264,117.398606267204,844771.599372725,11848476.0106526,3,5128
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17070204","E",0.587041218737116,93.0718098759857,15854.3909533658,0.201373462021331,5164.53201368962,149862779.016419,1,5128
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17070301","A",19.1553171330019,897.066344921012,4683.11925452539,152.664687407219,886977.542528431,9133363.41293954,4,9917
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17070301","B",-1.06760300320682,-1046.28627701038,98003.3096448392,0.0888482849098851,880996.03351268,764243141.019892,16,9917
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17070301","C",-10.3092783505155,-695.418914544334,6745.56347108004,112.595228822922,522740.398692178,49184644.112947,1,5128
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17070301","E",-4.63455860290175,-612.79768466037,13222.3527020823,11.5906004319166,292143.637491635,96544614.4068012,2,9917
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17070303","A",-5.26990312033648,-924.507940340604,17543.1676679774,11.2655057442842,804462.287168332,127865616.370185,4,9917
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17070303","B",-0.601867954151104,-603.26280838847,100231.754195874,0.0279192509974151,1933383.56036679,813802296.250028,18,9917
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17070303","C",-10.2040816326531,-884.110587350679,8664.28375603666,108.875651107858,833922.535402273,80089920.3000343,1,5128
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17070303","E",-5.17085380406705,-547.999624132933,10597.8556907162,5.06091217569326,226769.12692086,21870656.6645822,4,4789
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17070304","A",-7.73354019771041,-3687.21289019114,47678.2016505555,9.80756352083204,4555239.73616033,382581446.160328,10,9917
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17070304","B",-1.74905562402925,-4425.38449643677,253015.652311967,0.0949814398038035,5302483.04953844,2042281259.44005,36,9917
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17070304","E",-0.616802358997237,-109.40146652825,17736.8755051632,0.129850909594861,12642.2875163101,108371872.194631,4,9917
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17070305A","A",-2.48458778298141,-78.4869689652389,3158.95334843261,4.83886035790765,4623.84222911683,7974127.38612263,5,9917
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17070305A","B",-0.0456507866482952,-48.362749563418,105940.670718374,0.000304743241755433,3401545.55739626,868979796.893306,21,9917
2017,"Oregon","eastside","RaPIPOxe_fxp","RaPIPOxe_fxp_17070305A","C",-9.57918189777318,-880.687036367254,9193.76044599365,56.1442381880347,481404.045305782,52764161.789709,2,9917
