"YEAR","STATE","ew","BpS_Code","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N"
2006,"Oregon","eastside","RaMCONsw_fiw","A",0.315227313445236,83971.3151640292,3.64593672255334e-05,5129062047.67047,3,1449
2006,"Oregon","eastside","RaMCONsw_fiw","B",1.5053554146127,401001.653609187,0.000717580370462752,22715163507.2987,12,1449
2006,"Oregon","eastside","RaMCONsw_fiw","E",2.38684728936855,676905.032631717,0.00181361413089545,26144136346.3849,26,1481
2006,"Oregon","eastside","RaMCONsw_fvw","A",0.00505104375318141,737.992400302508,2.80198895751757e-08,665799.988044412,1,748
2006,"Oregon","eastside","RaMCONsw_fvw","B",0.390984009761513,57125.4659320777,0.000170594092755678,4574560900.93338,1,748
2006,"Oregon","eastside","RaMCONsw_fvw","E",0.379292568572295,55417.2655743215,0.000157998449798506,3754310512.34688,1,748
2006,"Oregon","eastside","RaMEVG_ftd","A",0.454494822723495,54665.0294681609,2.30978965514636e-05,1001522221.56676,5,701
2006,"Oregon","eastside","RaMEVG_ftd","B",1.2432215250813,170931.837061183,0.000392242223730295,7804155581.34122,8,733
2006,"Oregon","eastside","RaMEVG_ftd","E",1.3002456810003,156388.950795535,0.000160671091308358,2559488519.22868,9,701
2006,"Oregon","eastside","RaMEVG_fuc","B",0.868953886242595,119473.385153292,0.000209768979616372,7104373462.22711,3,733
2006,"Oregon","eastside","RaMEVG_fuc","E",0.198375804557845,23859.9400031496,6.78253296840686e-06,511045596.286126,1,701
2006,"Oregon","eastside","RaOAPI_fop","A",0.325877695490481,47612.9834647727,0.000121045749488723,4353689378.30297,1,748
2006,"Oregon","eastside","RaPICOpu_fld","A",0.785760669264227,209313.577815165,0.000199961114806186,11055897083.7543,6,1449
2006,"Oregon","eastside","RaPICOpu_fld","B",0.632742341016418,168552.039334453,0.000134112504353704,7209603095.73743,8,1449
2006,"Oregon","eastside","RaPICOpu_fld","C",0.0224291245318419,2697.69575400446,9.68136493537413e-08,7878265.24650991,1,701
2006,"Oregon","eastside","RaPICOpu_flp","B",0.184085475514676,22141.1497789322,5.8129460268256e-06,428930117.893517,1,701
2006,"Oregon","eastside","RaPIJEsp_fjp","D",0.0989118139040063,11896.7630685229,2.03527585457599e-06,175902878.310128,1,701
2006,"Oregon","eastside","RaPIJEsp_fjp","E",0.0380868660019846,4580.95350761573,3.01770945628583e-07,26081171.1626656,1,701
2006,"Oregon","eastside","RaPIPOm_fdp","A",0.436908830472535,52549.8485319625,2.05404340597021e-05,814059498.600433,6,701
2006,"Oregon","eastside","RaPIPOm_fdp","B",0.988053097245888,263200.91720746,0.00031349466476111,7341414776.23755,18,1449
2006,"Oregon","eastside","RaPIPOm_fdp","C",0.0294935748838499,3547.38285132883,1.46343769829422e-07,12973113.83909,1,701
2006,"Oregon","eastside","RaPIPOm_fdp","E",3.21069890841862,386171.506619942,0.000921887161455392,7303031602.26991,23,701
2006,"Oregon","eastside","RaPIPOm_fpl","A",1.16171392927951,139726.841764868,0.000131095851243981,2518232330.19747,8,701
2006,"Oregon","eastside","RaPIPOm_fpl","B",1.63344767116611,435123.3010247,0.000847371272303658,13278835998.0885,23,1449
2006,"Oregon","eastside","RaPIPOm_fpl","E",2.18732064445287,263083.189306376,0.000434826919628827,4759312127.87803,15,701
2006,"Oregon","eastside","RaPIPOxe_fpd","A",0.414819623851153,49893.0369017434,2.047240721879e-05,863047757.575306,3,701
2006,"Oregon","eastside","RaPIPOxe_fpd","B",1.60158129524547,426634.628306839,0.000795731596816847,19288249220.619,17,1449
2006,"Oregon","eastside","RaPIPOxe_fpd","E",0.740629579248865,89080.3057601867,5.3883163731058e-05,2061741711.32727,5,701
2006,"Oregon","eastside","RaPIPOxe_fxp","A",0.98655548643185,262801.978586678,0.000306035738535048,9087162986.4955,10,1449
2006,"Oregon","eastside","RaPIPOxe_fxp","B",8.87687838207849,2364652.80926162,0.022733869412445,120503365476.525,55,1449
2006,"Oregon","eastside","RaPIPOxe_fxp","E",1.46932181012246,391402.900486952,0.000672036165629871,20151335326.1062,12,1449
2006,"Oregon","eastside","RaREFI_fcw","A",0.0596577495990821,7175.42307807986,5.61405930142717e-07,37870146.3812902,2,701
2006,"Oregon","eastside","RaREFI_fcw","E",1.26333931433944,173697.853097849,0.000407870911035519,8252537638.99086,9,733
2006,"Oregon","eastside","RaREFI_frf","A",0.18303894844027,22015.2772045896,6.0453992112297e-06,466582661.398613,1,701
2006,"Oregon","eastside","RaREFI_frf","B",0.459180749045911,55228.6361094104,2.55060660706444e-05,1137745270.21998,3,701
2006,"Oregon","eastside","RaREFI_frf","E",0.300030644474183,36086.6245367786,1.27913978207234e-05,754770041.551199,2,701
2006,"Oregon","eastside","RaREFI_frm","E",0.107369452226389,12914.0178864185,3.09228260279705e-06,306819892.966466,1,701
2006,"Oregon","eastside","RaSAWD_fal","B",1.21262736120355,198048.121983244,0.00136979670543321,17142008761.193,3,780
2006,"Oregon","eastside","RaSAWD_fsw","A",0.000357783360072575,43.032916864454,2.31402778959077e-11,1760.6687400226,1,701
2006,"Oregon","eastside","RaSAWD_fsw","B",0.172826335391768,20786.9402349891,5.38671247372523e-06,408811813.592623,2,701
2006,"Oregon","eastside","RaSPFI_fcd","A",0.00273594599801758,329.069906030409,2.32067748192152e-09,256532.933005847,2,701
2006,"Oregon","eastside","RaSPFI_fcd","B",0.361032826560182,43423.7511983555,1.61377139486322e-05,840960468.714351,5,701
2006,"Oregon","eastside","RaSPFI_fcd","C",1.47313584736216,202542.999417444,0.000437008098347438,9838853739.55355,8,733
2006,"Oregon","eastside","RaSPFI_fcd","E",1.22885492656017,147802.323401546,0.000145555068661856,2746571575.87341,9,701
2006,"Oregon","eastside","RaSPFI_fmz","B",0.503767453027923,134195.273579734,8.48435410934336e-05,6214777738.34304,4,1449
2006,"Oregon","eastside","RaSPFI_fmz","C",0.420923183899849,50627.1515126058,2.11251281194478e-05,874812679.482716,4,701
2006,"Oregon","eastside","RaSPFI_fmz","E",0.455073326373278,121223.96785351,7.16446318053097e-05,6205678408.1352,3,1449
2006,"Oregon","eastside","RaTAOAco_ftm","A",0.320173942757857,90800.6784244958,3.77568165071303e-05,5928477451.99247,4,1481
2006,"Oregon","eastside","RaTAOAco_ftm","B",0.424164973380587,112990.496515053,6.21615552964817e-05,4678511987.41427,4,1449
2006,"Oregon","eastside","RaTAOAco_ftm","D",0.0288131048445893,3465.53832221961,1.95034925091519e-07,18056954.0005998,1,701
2006,"Oregon","eastside","RaTAOAco_ftm","E",1.19370912166216,317984.262764985,0.000454687688708514,11686247769.682,13,1449
2006,"Oregon","eastside","RaTAOAco_fto","B",0.583211951378619,85211.2966972271,0.000357683049002188,5932765401.29134,1,748
2006,"Oregon","westside","Na0710412_fmc","B",0.339294206904674,40809.1069281645,1.51052350259356e-05,867726488.881688,2,701
2006,"Oregon","westside","Na0710412_fmc","E",0.278796405151437,33532.6453487294,1.15704633693601e-05,723980501.004668,2,701
2006,"Oregon","westside","Na0710412_fmi","E",0.204706987884652,24621.4323366691,6.9551989132034e-06,499354388.644333,1,701
2006,"Oregon","westside","RaABAMlw_fsi","A",0.176569119961252,21237.1091226296,3.68707700219241e-06,141553004.12082,4,701
2006,"Oregon","westside","RaABAMlw_fsi","B",1.53558294342307,435488.196943463,0.00075764473951257,14168621628.0946,21,1481
2006,"Oregon","westside","RaABAMlw_fsi","C",0.276823244768162,33295.3205980298,1.13133428000385e-05,721076609.852952,2,701
2006,"Oregon","westside","RaABAMlw_fsi","E",4.9673297272388,682963.396656142,0.00528455402566494,27912545823.6234,20,733
2006,"Oregon","westside","RaABAMlw_fsw","A",0.218161304995655,26239.6700031395,6.68516363182409e-06,387679298.489495,3,701
2006,"Oregon","westside","RaABAMlw_fsw","B",0.488846361002103,58796.7109712067,2.67254222905688e-05,906920653.228312,5,701
2006,"Oregon","westside","RaABAMlw_fsw","E",1.28550116731771,154615.5328496,0.000159634619011333,2906108381.15381,7,701
2006,"Oregon","westside","RaABAMlw_fwc","E",0.214424002379951,25790.1604655068,7.44266049517877e-06,516177420.113555,1,701
2006,"Oregon","westside","RaDFHEdy_fwi","A",1.2517464286885,333444.436397516,0.000500371512754572,18600112430.7103,10,1449
2006,"Oregon","westside","RaDFHEdy_fwi","B",3.67964168769521,980195.365912778,0.00426320402256652,41290669599.9661,30,1449
2006,"Oregon","westside","RaDFHEdy_fwi","C",0.106743444776904,15595.9549900649,1.22476460577319e-05,245138277.863503,1,748
2006,"Oregon","westside","RaDFHEdy_fwi","E",3.46854967562649,923963.963626277,0.00379340471708508,40564264928.6818,29,1449
2006,"Oregon","westside","RaDFHEwt_fdm","A",0.222824385907132,26800.5288791787,8.24210875426833e-06,602625224.866439,2,701
2006,"Oregon","westside","RaDFHEwt_fdm","E",0.167423961107766,20137.1617674075,5.09946789761939e-06,402945384.339448,1,701
2006,"Oregon","westside","RaDFHEwt_fhc","E",0.384343612325476,56155.257974624,0.000162234604246958,3854968709.93066,1,748
2006,"Oregon","westside","RaDFHEwt_fwm","A",0.260389734659729,38044.7397975182,6.47649070309596e-05,1296964099.44098,1,748
2006,"Oregon","westside","RaDFHEwt_fwm","B",1.28378718760236,187570.180412619,0.00156839982398607,13193709932.5534,3,748
2006,"Oregon","westside","RaDFHEwt_fwm","E",0.367448473081103,53686.761368047,0.000147411654610003,3511982936.0378,1,748
2006,"Oregon","westside","RaDFHEwt_fwn","A",0.529292290725213,140994.665952699,9.40696085647994e-05,6769695533.65452,6,1449
2006,"Oregon","westside","RaDFHEwt_fwn","B",3.97099837813958,1057807.94399511,0.00492324308253561,61226176351.9475,24,1449
2006,"Oregon","westside","RaDFHEwt_fwn","E",2.12145333476317,565119.895963987,0.00143638972150512,21044927894.3606,19,1449
2006,"Oregon","westside","RaDFHEwt_fww","A",0.650808416416927,95087.6074011613,0.000426918698175204,5489375646.05445,2,748
2006,"Oregon","westside","RaDFHEwt_fww","B",0.743846074212778,198148.226587917,0.000182966357174148,11214611038.0632,4,1449
2006,"Oregon","westside","RaDFHEwt_fww","E",0.382192794082424,101809.805801906,5.3292403811111e-05,5563399104.32354,3,1449
2006,"Oregon","westside","RaDFWV_fwx","A",1.94684225725693,284447.108488905,0.00369278000026992,17322815419.0553,7,748
2006,"Oregon","westside","RaDFWV_fwx","B",1.87875099727546,274498.504824228,0.00344751003309973,15326339398.544,7,748
2006,"Oregon","westside","RaDFWV_fwx","C",0.0507341672325714,7412.61245851052,3.16541933639491e-06,120608841.703902,1,748
2006,"Oregon","westside","RaDFWV_fwx","E",1.69401140770145,451256.473472664,0.000912021947609347,25371893268.3763,11,1449
2006,"Oregon","westside","RaMCONsw_fiw","B",0.0787385176686329,9470.39036185838,2.23210383357951e-06,247050225.64041,1,701
2006,"Oregon","westside","RaMCONsw_fiw","E",0.353914584532306,42567.5942285497,1.62303145600928e-05,822530081.594129,2,701
2006,"Oregon","westside","RaSSHE_fss","A",0.138438071831478,36877.6005905374,6.56376933414827e-06,531831890.441846,4,1449
2006,"Oregon","westside","RaSSHE_fss","B",1.97195720545249,525296.612718164,0.0012182625905876,28205271047.5904,14,1449
2006,"Oregon","westside","RaSSHE_fss","E",0.82498389247731,219761.992332859,0.000227431336381292,11179782792.3551,6,1449
2006,"Washington","eastside","Na0710412_fmh","A",1.07251709461084,65956.9190759785,0.000194503407675203,1280569746.91734,6,316
2006,"Washington","eastside","Na0710412_fmh","B",1.57275282875889,355499.579329203,0.000718268599990238,19040710412.1607,11,968
2006,"Washington","eastside","Na0710412_fmh","E",1.11320901771781,251625.894589204,0.000350064260757415,12914909961.9365,10,968
2006,"Washington","eastside","Na1010471_frn","A",0.0695697882229498,13994.8018068601,1.6587197840277e-06,70692956.9599368,3,929
2006,"Washington","eastside","Na1010471_frn","B",2.88707453686293,580769.856816965,0.00260306236696542,23534426562.5848,22,929
2006,"Washington","eastside","Na1010471_frn","E",1.25341350548109,77081.5622102063,0.000279676640486737,1697241121.22594,4,316
2006,"Washington","eastside","RaABAMlw_fsi","A",0.911517448755291,78729.381019896,0.000259540621665904,1813095526.66723,3,355
2006,"Washington","eastside","RaABAMlw_fsi","B",1.31101574975586,113234.7588371,0.000569675087022063,4391998634.41168,4,355
2006,"Washington","eastside","RaABAMlw_fsi","C",0.111959787469646,6885.22605281057,3.26335453292616e-06,54040197.2631824,1,316
2006,"Washington","eastside","RaABAMlw_fsi","E",1.24997084548556,76869.8478721574,0.000278915852105759,1627505448.74199,4,316
2006,"Washington","eastside","RaABLA_faf","B",0.555173059835566,34141.6512284352,6.66670435865841e-05,777185344.363046,1,316
2006,"Washington","eastside","RaMCONdy_fdd","A",0.83875029118965,168724.735125371,0.000232819828369737,6882820422.81031,7,929
2006,"Washington","eastside","RaMCONdy_fdd","B",15.1434877629872,3046295.17095045,0.0693130017141647,112376958282.883,87,929
2006,"Washington","eastside","RaMCONdy_fdd","E",1.88785526688525,379764.85159661,0.00114227973105424,18537564666.5148,12,929
2006,"Washington","eastside","RaMCONdy_fmd","A",0.341635673301899,68724.1352911879,4.1417551833297e-05,1955589729.02287,6,929
2006,"Washington","eastside","RaMCONdy_fmd","B",5.1878462383592,1043597.82837964,0.00812298845925082,50102439929.2792,29,929
2006,"Washington","eastside","RaMCONdy_fmd","E",1.38775299224893,279163.248580856,0.000624204131007205,15405212274.8815,6,929
2006,"Washington","eastside","RaMCONms_fcm","A",0.0134350402911603,826.218873078296,5.04665506152438e-08,887207.033725517,2,316
2006,"Washington","eastside","RaMCONms_fcm","B",1.55781809321927,352123.783651302,0.000700545637483981,12980892665.1368,13,968
2006,"Washington","eastside","RaMCONms_fcm","E",2.48035175670797,61697.4192146064,0.0162594570150752,5813498653.37723,1,39
2006,"Washington","eastside","RaMCONms_fmm","A",1.08503587785767,66726.7906031458,0.000193050067726982,1297556484.22653,7,316
2006,"Washington","eastside","RaMCONms_fmm","B",3.1561678023487,634901.212024854,0.00308043626448851,26207968565.5626,23,929
2006,"Washington","eastside","RaMCONms_fmm","C",0.229613824280046,46189.5895473547,1.84211904852357e-05,920542525.62504,3,929
2006,"Washington","eastside","RaMCONms_fmm","E",1.22382231097314,246186.615287592,0.000489752886782309,10210277741.1232,8,929
2006,"Washington","eastside","RaPIPOm_fpd","A",0.399897013095527,55851.5146968035,0.000116172911560178,2940186295.67999,2,613
2006,"Washington","eastside","RaPIPOm_fpd","B",1.16700356119166,162989.255770081,0.000825501950383745,10519090450.6244,4,613
2006,"Washington","eastside","RaPIPOm_fpd","E",0.802282703983307,112050.609944944,0.000421378570443725,6497047375.26737,3,613
2006,"Washington","eastside","RaSAWD_fal","A",1.37302434209102,118590.551092232,0.000541031580611356,7785772114.00039,3,355
2006,"Washington","eastside","RaSAWD_fal","B",4.32726154566771,373753.265466098,0.00571601203736836,21511633721.0559,9,355
2006,"Washington","eastside","RaSAWD_fal","C",0.160519598916002,3992.8389026666,6.69681579933794e-05,17356220.2006091,1,39
2006,"Washington","eastside","RaSPFI_fcd","A",2.96090603574791,73650.9490835519,0.0227856526330366,5905385729.03063,1,39
2006,"Washington","eastside","RaSPFI_fcd","B",1.24215426598641,107287.070177181,0.000494596597370539,7028623022.25767,3,355
2006,"Washington","eastside","RaSPFI_fcd","C",3.5823681948127,809746.047166999,0.00362413383644549,38693536944.7901,26,968
2006,"Washington","eastside","RaSPFI_fcd","E",2.00192439128078,452508.026649552,0.0011402718897503,20719300737.4155,14,968
2006,"Washington","westside","Na0710411_fmt","A",0.453745958261956,102563.158262919,6.5224337647025e-05,4725927482.32608,4,968
2006,"Washington","westside","Na0710411_fmt","B",0.51065472172501,115426.617225651,8.22069353648275e-05,7630748275.36312,4,968
2006,"Washington","westside","Na0710411_fmt","C",1.05284439300507,90936.0402093742,0.000323187518565861,9501148546.84397,4,355
2006,"Washington","westside","Na0710411_fmt","E",3.62815323614198,313370.039067102,0.00369982298544945,14424146723.4888,12,355
2006,"Washington","westside","Na0710412_fmc","A",0.616555461151258,86111.0617789436,0.000254802514392723,5488736665.97082,1,613
2006,"Washington","westside","Na0710412_fmc","B",0.628431895991576,142048.560064175,0.000126841433413724,11573367540.9517,3,968
2006,"Washington","westside","Na0710412_fmc","C",0.188442492539567,37907.4797041279,1.28453398897109e-05,731322352.975197,3,929
2006,"Washington","westside","Na0710412_fmc","E",0.57335796266881,129599.839724757,0.000100124737631102,6749002377.75608,4,968
2006,"Washington","westside","RaABAMlw_fsi","A",1.09477783749973,220227.763368373,0.000378169312454011,8111088035.15307,10,929
2006,"Washington","westside","RaABAMlw_fsi","B",1.8823668402138,378660.788389571,0.00111610699450058,14031398045.0756,16,929
2006,"Washington","westside","RaABAMlw_fsi","C",0.160757389310073,13884.901240277,1.06753840991676e-05,250649165.04754,2,355
2006,"Washington","westside","RaABAMlw_fsi","E",3.1418579011113,710174.632487293,0.00274891649441719,17458914144.627,23,968
2006,"Washington","westside","RaABAMlw_fwc","B",0.319133672198875,19625.8632122584,2.59787791704464e-05,454125041.047438,1,316
2006,"Washington","westside","RaABAMlw_fwc","E",0.77646673987552,47750.6178544794,0.000116142014415209,1047841332.00123,2,316
2006,"Washington","westside","RaABAMup_fst","A",1.10088063094943,248839.228922593,0.000362570335682385,13871368143.5979,12,968
2006,"Washington","westside","RaABAMup_fst","B",1.85538560036601,373233.186641481,0.00112280803276385,14292215984.0565,16,929
2006,"Washington","westside","RaABAMup_fst","C",0.244820284203219,55338.3255487012,2.39633702176084e-05,3715032505.95341,4,968
2006,"Washington","westside","RaABAMup_fst","E",3.4569401454785,781394.727138168,0.0033462972266928,30504365990.4379,30,968
2006,"Washington","westside","RaABLA_faf","A",0.427439393900491,59698.2143118015,0.000127774093869161,3589218587.65596,1,613
2006,"Washington","westside","RaABLA_faf","B",0.604595029636571,121621.580707721,0.000131293567875988,6929490019.06325,3,929
2006,"Washington","westside","RaDFHEdy_fdg","A",2.61054343734921,364600.885685846,0.00421976287612728,20837586138.6485,6,613
2006,"Washington","westside","RaDFHEdy_fdg","B",1.18283311403042,237941.144055204,0.00044675169426534,11907809500.2707,7,929
2006,"Washington","westside","RaDFHEdy_fdg","E",1.80972203788099,364047.410414521,0.00105399208677469,18867848561.6832,10,929
2006,"Washington","westside","RaDFHEdy_fwi","A",2.23057950953005,448707.965737613,0.00153203252174427,21057751808.2135,15,929
2006,"Washington","westside","RaDFHEdy_fwi","B",5.43453051465372,1093221.34519339,0.00920404489162718,51585757113.5904,29,929
2006,"Washington","westside","RaDFHEdy_fwi","C",0.0705983647991195,4341.60971172355,1.35750424256099e-06,23857794.5518697,1,316
2006,"Washington","westside","RaDFHEdy_fwi","E",5.6919634261193,1145007.07958399,0.0101459449085185,50252254923.2147,24,929
2006,"Washington","westside","RaDFHEwt_fwm","A",1.15778779419663,232902.975962179,0.000440725637135643,12768420007.6747,9,929
2006,"Washington","westside","RaDFHEwt_fwm","B",3.05423851960802,614396.907689475,0.00292531490938664,34670515849.5906,14,929
2006,"Washington","westside","RaDFHEwt_fwm","C",0.0880449826028588,5414.52982126111,1.89894940391076e-06,29157886.5645522,1,316
2006,"Washington","westside","RaDFHEwt_fwm","E",3.39469695632208,682884.227645338,0.00357952642233994,38028592162.7621,16,929
2006,"Washington","westside","RaDFHEwt_fwn","A",2.79742441100501,390701.569374114,0.00485671476192571,19785533618.0817,9,613
2006,"Washington","westside","RaDFHEwt_fwn","B",2.27493696153103,457631.002091002,0.00164787774777764,23154206854.8524,12,929
2006,"Washington","westside","RaDFHEwt_fwn","E",1.43880109491067,289432.189993728,0.000678074156252226,17217501047.5576,6,929
2006,"Washington","westside","RaDFHEwt_fww","A",0.342857766496767,47885.1428175911,8.2775732119438e-05,2454147811.6888,1,613
2006,"Washington","westside","RaDFHEwt_fww","E",0.241589543114266,14857.1076627661,1.5932906420791e-05,243739287.081137,1,316
2006,"Washington","westside","RaSAWD_fal","A",0.724784648188758,163827.801052944,0.000157754156714666,11372790625.7546,3,968
2006,"Washington","westside","RaSAWD_fal","B",1.74842513909009,287684.489961395,0.00158163099651446,21313408038.8471,6,652
2006,"Washington","westside","RaSSHE_fss","A",1.61003662659522,224865.356249096,0.00164089652468234,11417837146.0277,5,613
2006,"Washington","westside","RaSSHE_fss","B",3.95642116397348,795881.825553845,0.00488727785303925,42267573351.7973,16,929
2006,"Washington","westside","RaSSHE_fss","D",0.0942124912744497,13158.1636489504,7.01919913128281e-06,272644772.083823,1,613
2006,"Washington","westside","RaSSHE_fss","E",2.54693932998371,355717.634196161,0.00403414895892207,22974562649.0969,6,613
2007,"Oregon","eastside","Na0210290_fwo","B",0.752728513402724,119324.594181971,0.00042463947629494,7422599358.42871,2,762
2007,"Oregon","eastside","Na0210290_fwo","E",0.466432290365025,73940.1295024366,0.000185912496686228,4745815457.00092,1,762
2007,"Oregon","eastside","Na0710270_fdd","A",0.324884412309247,90414.3075524552,3.27855981069167e-05,4158075907.73581,4,1468
2007,"Oregon","eastside","Na0710270_fdd","B",3.79323396560623,1055645.05218024,0.00383914577796242,67647710009.7602,20,1468
2007,"Oregon","eastside","Na0710270_fdd","C",0.0423145108060988,6707.81263103951,1.55539936044725e-06,46238580.7262719,1,762
2007,"Oregon","eastside","Na0710270_fdd","E",1.9663879372828,547239.562726984,0.00106232696196053,26792465790.6299,15,1468
2007,"Oregon","eastside","Na0710412_fmc","E",0.156174599939345,18705.6716178317,4.90599199442133e-06,367149422.981238,1,706
2007,"Oregon","eastside","Na0710412_fmh","A",0.649290515784406,77768.1849516676,4.50933942372289e-05,1301929434.46298,5,706
2007,"Oregon","eastside","Na0710412_fmh","B",1.31872292195176,366996.431113247,0.000478688189754544,15547176791.6968,12,1468
2007,"Oregon","eastside","Na0710412_fmh","E",1.4532845859725,426724.431060139,0.000590086029916648,26233519681.2836,13,1504
2007,"Oregon","eastside","Na0710412_fmi","E",0.155419663878812,18615.2498331992,4.68278390531121e-06,376307879.243775,1,706
2007,"Oregon","eastside","R1RFWF_fcw","A",0.200599626251862,24026.6390103412,6.42599954864985e-06,432379589.904568,2,706
2007,"Oregon","eastside","R1RFWF_fcw","B",0.185458673621205,51612.5640989418,1.13718423017154e-05,1765947276.71477,2,1468
2007,"Oregon","eastside","R1RFWF_fcw","D",0.064283728392438,7699.52549355558,7.10441054918377e-07,51542462.5873913,1,706
2007,"Oregon","eastside","R1RFWF_fcw","E",0.500295473342831,139230.652749395,7.02291435707462e-05,2910294754.20517,7,1468
2007,"Oregon","eastside","RaABAMlw_fsi","B",0.491305002567028,58845.6128319591,2.94342683557879e-05,1172753066.06258,3,706
2007,"Oregon","eastside","RaABAMlw_fsi","E",0.0823841395562927,9867.48588858972,2.21470704656692e-06,238022852.407984,1,706
2007,"Oregon","eastside","RaDFHEdy_fwi","A",0.588355592905895,163737.506361387,0.000102577873131504,8588821785.78931,5,1468
2007,"Oregon","eastside","RaDFHEdy_fwi","B",1.09141846662928,303738.317910798,0.000334855354683985,16430506220.0645,8,1468
2007,"Oregon","eastside","RaDFHEdy_fwi","E",0.596132602884401,165901.823716711,9.81408636901705e-05,2717548050.03466,12,1468
2007,"Oregon","eastside","RaDFHEdy_fwx","A",0.00889778862000081,1065.72459359753,1.56296065703881e-08,1283152.31474929,1,706
2007,"Oregon","eastside","RaDFHEdy_fwx","E",1.0975002072807,131452.095832922,0.000114035225469305,2718888054.44556,5,706
2007,"Oregon","eastside","RaDFHEwt_fhc","E",0.325941021949382,51669.0672385339,9.503798430978e-05,3449473203.35588,1,762
2007,"Oregon","eastside","RaDFHEwt_fwm","A",0.356243940866478,56472.7692877176,0.000109340448457138,2893011112.61738,1,762
2007,"Oregon","eastside","RaDFHEwt_fwm","B",0.512951575580061,81314.4945372173,0.000219444109504512,4430589828.76161,2,762
2007,"Oregon","eastside","RaDFHEwt_fwm","E",0.232863751123336,64805.2476948104,1.93466221907484e-05,3857983738.07766,2,1468
2007,"Oregon","eastside","RaDFHEwt_fwn","A",0.0754325045527373,11957.768084533,4.78415359431127e-06,103709852.678899,3,762
2007,"Oregon","eastside","RaDFHEwt_fwn","B",0.740691201783661,117416.406437769,0.000448148916333427,6785080456.75156,2,762
2007,"Oregon","eastside","RaDFHEwt_fwn","E",0.338155628911541,53605.360328141,9.93336764157413e-05,2952970364.12944,1,762
2007,"Oregon","eastside","RaDFHEwt_fww","E",0.230689919382933,27630.6766862034,8.89469115639287e-06,624389384.834131,1,706
2007,"Oregon","eastside","RaDFWV_fwx","E",0.131202838071635,20798.6347397001,1.46925570084552e-05,452788642.040897,1,762
2007,"Oregon","eastside","RaMCONdy_fdd","A",0.144390789077771,17294.2763175149,3.30140776019961e-06,219119959.523693,5,706
2007,"Oregon","eastside","RaMCONdy_fdd","B",4.35532009293818,1278842.08411951,0.00523717956599487,51605663884.2784,52,1504
2007,"Oregon","eastside","RaMCONdy_fdd","C",0.0281875087596074,3376.13339676715,2.18008458457177e-07,22043051.2117912,1,706
2007,"Oregon","eastside","RaMCONdy_fdd","E",0.543246218587342,73395.1859836209,7.91145721294614e-05,2168804735.99776,4,742
2007,"Oregon","eastside","RaMCONdy_fdg","A",0.568627533017646,158247.249499043,9.27625091344844e-05,5988630200.80255,10,1468
2007,"Oregon","eastside","RaMCONdy_fdg","B",2.65081465063627,737713.358987032,0.00188458376372031,19236528251.6184,41,1468
2007,"Oregon","eastside","RaMCONdy_fdg","C",0.025004063392328,2994.83910386188,7.38336608275395e-08,3469117.53855039,3,706
2007,"Oregon","eastside","RaMCONdy_fdg","E",1.5569031968816,186476.673882504,0.000228239400074394,3907614145.09281,10,706
2007,"Oregon","eastside","RaMCONdy_fmd","A",0.430025881767075,119674.846980947,5.24961220817505e-05,2995948499.67363,6,1468
2007,"Oregon","eastside","RaMCONdy_fmd","B",2.26849183373531,631314.124545763,0.00139585773705399,36292582730.1844,17,1468
2007,"Oregon","eastside","RaMCONdy_fmd","C",0.333441963454036,92795.8470532312,3.21727745179342e-05,4324366521.14187,3,1468
2007,"Oregon","eastside","RaMCONdy_fmd","E",0.744486360167816,89170.181211686,6.01110976439009e-05,1774462911.44787,6,706
2007,"Oregon","eastside","RaMCONdy_fmx","A",0.455669222014212,126811.307715696,5.88345554680037e-05,2787655258.66193,6,1468
2007,"Oregon","eastside","RaMCONdy_fmx","B",2.21216614040745,615638.861693193,0.00132040139345381,31080578413.3743,18,1468
2007,"Oregon","eastside","RaMCONdy_fmx","E",0.533382052373453,63885.35345964,3.3948048882416e-05,1388631797.48567,4,706
2007,"Oregon","eastside","RaMCONms_fcm","A",1.28087668186274,376100.715993156,0.000445589383260622,16999598312.2388,20,1504
2007,"Oregon","eastside","RaMCONms_fcm","B",3.39345486514714,996411.928286682,0.003231837092682,39201702168.5734,43,1504
2007,"Oregon","eastside","RaMCONms_fcm","C",0.0346416810462668,4149.17605162939,2.76954853808944e-07,19731807.9322889,1,706
2007,"Oregon","eastside","RaMCONms_fcm","E",2.06232688551084,278630.315577159,0.00113488815102565,10893056315.7992,12,742
2007,"Oregon","eastside","RaMCONms_fmm","A",0.86732077214437,241372.636138204,0.000212151478340216,11910532380.2869,9,1468
2007,"Oregon","eastside","RaMCONms_fmm","B",2.27932484694102,634328.917963335,0.00140517423514151,23260953134.2719,22,1468
2007,"Oregon","eastside","RaMCONms_fmm","C",0.300748186876038,47675.4297345806,7.80648983724189e-05,2071993462.5094,2,762
2007,"Oregon","eastside","RaMCONms_fmm","E",0.922049410322204,110437.635131456,7.5689255109146e-05,2392618275.99313,5,706
2007,"Oregon","eastside","RaMCONsw_fdm","B",1.40630277946912,222930.984371189,0.00158315821364656,15023364832.2184,1,762
2007,"Oregon","eastside","RaMCONsw_fdm","E",0.807879043082297,224830.190365975,0.000186969959848581,10564962543.4991,6,1468
