"YEAR","STATE","ew","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N"
2016,"Oregon","westside","E",13.5898284060643,3897477.38944306,0.0522775909052718,134611775489.982,117,1494
2016,"Washington","eastside","A",3.28402704358561,702987.517267424,0.00363090946858477,25005875334.4514,47,971
2016,"Washington","eastside","B",33.9480519420778,7267009.81267505,0.379519670451289,236777150156.535,206,971
2016,"Washington","eastside","C",3.82241136096542,818235.48861096,0.00474138997029687,35946671355.7156,35,971
2016,"Washington","eastside","E",8.18847614441082,1752846.8671433,0.0220735062563492,79071770412.79,66,971
2016,"Washington","westside","A",7.21065436458291,1543531.74999958,0.0173603654930453,58025770735.8614,55,971
2016,"Washington","westside","B",23.1807597825393,4962134.76674284,0.179922340088464,186368294356.514,141,971
2016,"Washington","westside","C",1.69383219712523,362586.201368367,0.000975464110615398,14366582571.7785,16,971
2016,"Washington","westside","D",0.0584003333037518,7851.64986444554,2.92495063783823e-06,136889471.482294,1,604
2016,"Washington","westside","E",18.6351079494235,3989080.50923733,0.11514320614853,98322168351.6051,130,971
2017,"Oregon","eastside","A",7.63874683239866,2076824.85540393,0.0140614998532623,68271274140.3829,115,1473
2017,"Oregon","eastside","B",40.1639510559304,11581209.4506546,0.375002136714522,330493408767.817,406,1509
2017,"Oregon","eastside","C",1.77352087899621,511391.838321926,0.000755944616490908,17134940287.0167,28,1509
2017,"Oregon","eastside","D",0.0435448125349527,5321.49424751064,3.40298275172366e-07,34708510.0552853,2,716
2017,"Oregon","eastside","E",20.5433174116196,5923631.90125231,0.10017311957941,158425310608.63,250,1509
2017,"Oregon","westside","A",2.74505318878899,791531.587325208,0.00185783502832571,43307613441.5045,40,1509
2017,"Oregon","westside","B",13.2617650820381,3824008.22286092,0.0417663587440223,146336538034.728,110,1509
2017,"Oregon","westside","C",0.508096100323249,146508.677662466,6.86205284187643e-05,6096970284.7802,7,1509
2017,"Oregon","westside","D",0.0534166127698706,6527.90036352097,4.93238703995622e-07,49221731.0525979,1,716
2017,"Oregon","westside","E",13.7607168697368,3967880.15296734,0.0449187700903372,125041977968.21,144,1509
2017,"Washington","eastside","A",5.16810612959625,1088711.93662306,0.00764370688293319,48553059358.5908,59,973
2017,"Washington","eastside","B",29.7083949854899,6258363.01104411,0.251621241581907,207799706573.339,211,973
2017,"Washington","eastside","C",2.14300293782545,451444.459560881,0.00136578345479999,13883413130.9797,27,973
2017,"Washington","eastside","D",0.346846470732509,73066.5902349734,4.09525942355964e-05,4129178897.48712,3,973
2017,"Washington","eastside","E",10.1511635700986,2138441.5629721,0.0294504150036309,101636833934.861,65,973
2017,"Washington","westside","A",8.10605275285816,1707619.03289752,0.0187027525170004,76806663699.8277,63,973
2017,"Washington","westside","B",23.2276782226614,4893136.84876408,0.153439572529426,183557192343.255,136,973
2017,"Washington","westside","C",1.43020944551869,270713.139850938,0.000655272727317572,9754282083.98892,15,927
2017,"Washington","westside","E",19.8636820015611,4184478.25143128,0.114189767900044,87927854341.2623,136,973
2018,"Oregon","eastside","A",7.45577654551864,2126066.61676893,0.0115277081931707,70336420951.4255,139,1600
2018,"Oregon","eastside","B",39.0503305138584,11135473.7594985,0.311853425515131,264672570764.702,417,1600
2018,"Oregon","eastside","C",1.61211006362654,459704.41414231,0.000546988677884665,14249350161.9643,28,1600
2018,"Oregon","eastside","D",0.647563671153904,89179.2683503942,7.41053567721984e-05,4255099897.5626,3,728
2018,"Oregon","eastside","E",20.6294766801217,5882638.97439121,0.089476700119874,130346640385.482,292,1600
2018,"Oregon","westside","A",4.5590614484074,1215641.44471766,0.00473506796580475,50490990602.3368,55,1561
2018,"Oregon","westside","B",13.1734896001755,3756512.32226376,0.0361479035029658,137764399667.402,125,1600
2018,"Oregon","westside","C",0.432654935610958,123374.568640426,4.48857397716045e-05,6579874611.7173,6,1600
2018,"Oregon","westside","D",0.0353427090814419,4212.88659380883,2.75556187721232e-07,23051292.9723646,1,689
2018,"Oregon","westside","E",13.05558960061,3722892.31612987,0.0357708106095429,102048455540.409,172,1600
2018,"Washington","eastside","A",4.93668093000968,1053856.02469157,0.00994438993547541,46996727741.0899,50,955
2018,"Washington","eastside","B",27.4321213760795,5856061.34812425,0.305663502552973,195853141318.332,199,955
2018,"Washington","eastside","C",3.69744870907613,789311.412524345,0.00563073791291848,37668330133.0398,26,955
2018,"Washington","eastside","D",0.673083403447005,53016.655958385,0.000401544973264397,5277097788.24586,3,374
2018,"Washington","eastside","E",8.79042191549037,1876531.86960214,0.0314411704293126,84481815795.4454,60,955
2018,"Washington","westside","A",8.0801848118866,1724914.28256257,0.0263214848440258,80525726727.0314,55,955
2018,"Washington","westside","B",26.046533210734,5560273.45814451,0.277135119375387,200707350466.739,147,955
2018,"Washington","westside","C",1.05598913073421,203829.513582862,0.000467467103915245,6134029307.23375,14,918
2018,"Washington","westside","D",0.109745711909159,21183.3762537836,5.54348623873805e-06,275095552.724408,2,918
2018,"Washington","westside","E",19.714208031265,4208482.82486241,0.158481279438915,125715661475.205,115,955
2019,"Oregon","eastside","A",6.92690882219679,1999339.59137879,0.010469602487851,67115832223.3618,122,1593
2019,"Oregon","eastside","B",34.4031800152673,9929918.47293314,0.254793685911178,287108550629.91,386,1593
2019,"Oregon","eastside","C",2.60423556147909,751670.246713376,0.00145187685477439,30389570075.0521,33,1593
2019,"Oregon","eastside","D",0.245037175418233,70725.9960753942,1.65212461052294e-05,3173319719.12911,3,1593
2019,"Oregon","eastside","E",24.0506100815242,6941817.50721464,0.127137859320237,174423041719.449,326,1593
2019,"Oregon","westside","A",4.31789036714669,1246288.84021194,0.00408930409221768,57816022157.5526,59,1593
2019,"Oregon","westside","B",13.6883511803786,3950919.97861006,0.0410222878975615,149802829411.393,133,1593
2019,"Oregon","westside","C",0.21383298799818,57313.3763397626,1.18062045642702e-05,959331753.781399,10,1561
2019,"Oregon","westside","D",3.27766635925363,67536.4645981761,0.0455307603040994,2721211955.0159,1,32
2019,"Oregon","westside","E",13.3312322328862,3847843.4016144,0.0391519622179166,104497254190.094,155,1593
2019,"Washington","eastside","A",5.51195833139323,1123072.71570554,0.0138875264772664,55441532199.4315,47,936
2019,"Washington","eastside","B",25.6454160253279,5225305.65169991,0.302679167724263,186568093482.833,183,936
2019,"Washington","eastside","C",4.08884622688929,833110.731258775,0.007791745824576,58376295149.7416,29,936
2019,"Washington","eastside","D",0.106931620214198,6303.87178373143,4.40999180817969e-06,69902038.6716247,1,356
2019,"Washington","eastside","E",14.0915391872121,2871179.75716866,0.0891627519262025,153313375569.295,80,936
2019,"Washington","westside","A",6.22485000390631,1268325.84327241,0.0176779292897497,71588600188.3736,44,936
2019,"Washington","westside","B",24.315114554681,4954254.02258339,0.27329471356726,215913383917.814,129,936
2019,"Washington","westside","C",1.23235929600638,251095.711919328,0.000725471227898654,10481434377.9486,13,936
2019,"Washington","westside","E",18.858977435268,3842554.99230205,0.162508066077444,159965370071.251,126,936
