"YEAR","STATE","ew","BpS_Code","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N"
2011,"Oregon","westside","RaDFHEwt_fdm","A",0.0498076945641649,6026.19710198942,8.6153455973484e-08,10148524.4402861,6,6925
2011,"Oregon","westside","RaDFHEwt_fdm","B",0.0223473046444388,2703.78429806872,3.5907662403503e-08,4784853.60888478,2,6925
2011,"Oregon","westside","RaDFHEwt_fdm","E",0.139651479737628,16896.3319793748,3.40199240568097e-07,30077773.3949415,10,6925
2011,"Oregon","westside","RaDFHEwt_fhc","A",0.141645278586194,22131.5632246187,2.06216587361347e-06,134522378.671131,4,7550
2011,"Oregon","westside","RaDFHEwt_fhc","B",0.203115842630078,31736.1168544265,3.97080574457971e-06,197340793.663749,5,7550
2011,"Oregon","westside","RaDFHEwt_fhc","E",0.104397040388879,28942.5832760033,5.04615919841042e-07,170333614.576572,5,14475
2011,"Oregon","westside","RaDFHEwt_fwm","A",0.19634616682092,54434.160805423,1.3222359770755e-06,264986195.678616,18,14475
2011,"Oregon","westside","RaDFHEwt_fwm","B",0.549549501921351,152354.723509375,8.77646958992492e-06,789350475.964733,35,14475
2011,"Oregon","westside","RaDFHEwt_fwm","C",0.0092968668854371,2577.42310543837,6.28687139346888e-09,3019661.98911313,3,14475
2011,"Oregon","westside","RaDFHEwt_fwm","E",0.476328765335152,141329.531404199,6.05725466956299e-06,651730220.580906,41,14816
2011,"Oregon","westside","RaDFHEwt_fwn","A",0.692641872957945,192025.03264324,1.3320871688407e-05,953095491.070357,63,14475
2011,"Oregon","westside","RaDFHEwt_fwn","B",3.75506871323076,1041038.98477349,0.000368037065813448,4943559859.73918,251,14475
2011,"Oregon","westside","RaDFHEwt_fwn","C",0.165564630887229,45900.4211150494,9.76575056186338e-07,214364551.759437,17,14475
2011,"Oregon","westside","RaDFHEwt_fwn","E",2.42131400599402,718418.031312425,0.000142446846072056,2965503882.18089,205,14816
2011,"Oregon","westside","RaDFHEwt_fww","A",0.21806941417353,60456.6198060434,1.61600098385028e-06,327335431.506034,21,14475
2011,"Oregon","westside","RaDFHEwt_fww","B",0.775115969419886,214889.793905353,1.6668337668525e-05,1063496699.24298,59,14475
2011,"Oregon","westside","RaDFHEwt_fww","C",0.00334176868761845,522.139288582593,1.84455767424546e-09,245319.298578835,1,7550
2011,"Oregon","westside","RaDFHEwt_fww","E",0.374650758564285,103866.5534844,4.15487455295769e-06,393699164.935085,38,14475
2011,"Oregon","westside","RaDFWV_fwx","A",0.637076209017881,176620.248658166,1.12765904155223e-05,923858517.86197,56,14475
2011,"Oregon","westside","RaDFWV_fwx","B",1.21887380033356,337915.292786886,4.01429925918259e-05,1769004956.38584,71,14475
2011,"Oregon","westside","RaDFWV_fwx","C",0.138090372123841,21576.1219284847,1.76357343001163e-06,72435482.6915446,11,7550
2011,"Oregon","westside","RaDFWV_fwx","E",2.13446582897981,591750.060872533,0.000120519185951814,2937572783.50165,131,14475
2011,"Oregon","westside","RaMCONsw_fiw","A",0.000417902457082437,50.5617173776263,2.9554635592143e-11,4157.95837298363,1,6925
2011,"Oregon","westside","RaMCONsw_fiw","B",0.137058148155991,19251.1137459146,5.67892886674845e-07,75956917.0413768,7,7266
2011,"Oregon","westside","RaMCONsw_fiw","E",0.262114239835319,36816.4250968184,1.60915942521779e-06,189941393.503174,9,7266
2011,"Oregon","westside","RaSAWD_fal","A",0.0172070129387602,2081.86410579331,3.03868664106592e-08,4157773.76783366,1,6925
2011,"Oregon","westside","RaSAWD_fal","B",0.118709870330011,2311.30277890222,5.72687209143495e-06,9067166.12832261,1,341
2011,"Oregon","westside","RaSSHE_fss","A",0.356265332219394,98769.4575220082,3.78790290764564e-06,505170112.59652,35,14475
2011,"Oregon","westside","RaSSHE_fss","B",1.50209111189673,416433.233473604,6.04203607023835e-05,2171079821.15465,97,14475
2011,"Oregon","westside","RaSSHE_fss","E",0.734936590709462,218059.986160366,1.38513750772516e-05,974937479.451563,65,14816
2011,"Washington","eastside","Na0710412_fmh","A",0.296450435857997,66251.0711363954,2.8187986615921e-06,211587475.516782,37,9487
2011,"Washington","eastside","Na0710412_fmh","B",1.27657497631527,285290.386981646,4.72782162187006e-05,1354294361.70633,92,9487
2011,"Washington","eastside","Na0710412_fmh","C",0.124739383428148,27876.8953099699,7.16315380365534e-07,154574482.189129,9,9487
2011,"Washington","eastside","Na0710412_fmh","D",0.0337478494292714,7542.00669925819,8.01729412102866e-08,23046230.3271425,4,9487
2011,"Washington","eastside","Na0710412_fmh","E",1.92450646962975,430090.833406525,0.000105416287569751,2098308188.27983,126,9487
2011,"Washington","eastside","Na1010471_frn","A",0.324084006542597,65122.5151009896,3.71596684010724e-06,242161875.269838,34,9144
2011,"Washington","eastside","Na1010471_frn","B",2.32608320537136,519835.646259772,0.000152062417492638,1334845295.01418,197,9487
2011,"Washington","eastside","Na1010471_frn","C",0.0604323190508368,3707.27572556978,1.85107854171863e-07,5247382.76240536,4,3288
2011,"Washington","eastside","Na1010471_frn","E",0.276785135352426,61856.2480390961,2.57170100218836e-06,224205197.286823,22,9487
2011,"Washington","eastside","RaABAMlw_fsi","A",0.120704553495003,26975.1870559397,5.53332994972088e-07,76655360.7726968,16,9487
2011,"Washington","eastside","RaABAMlw_fsi","B",0.854275163239593,190914.357896078,2.17236602754875e-05,803818870.819657,63,9487
2011,"Washington","eastside","RaABAMlw_fsi","C",0.0604473387443837,3708.19712236816,1.30204707421855e-07,3123346.52418997,5,3288
2011,"Washington","eastside","RaABAMlw_fsi","E",0.325282046265122,72694.3913040011,3.41890184862369e-06,231286570.830533,34,9487
2011,"Washington","eastside","RaABLA_faf","B",0.0605768507755103,3716.14215603071,2.46618519497778e-07,7556676.74910465,2,3288
2011,"Washington","eastside","RaDFHEdy_fwi","E",0.0536180770719367,10774.1942314709,1.59282153034064e-07,28987245.8855559,2,9144
2011,"Washington","eastside","RaMCONdy_fdd","A",1.23977200234297,277065.617672021,4.3564312542827e-05,1162166333.71275,136,9487
2011,"Washington","eastside","RaMCONdy_fdd","B",13.6329377820781,3046704.00697658,0.0050517134897379,10772543442.6162,881,9487
2011,"Washington","eastside","RaMCONdy_fdd","C",0.10569541079607,21238.7863847507,4.47729455856802e-07,44025754.3128391,20,9144
2011,"Washington","eastside","RaMCONdy_fdd","E",1.38355367531216,309198.104900188,5.53607732194338e-05,1382661156.99519,92,9487
2011,"Washington","eastside","RaMCONdy_fmd","A",0.667617921386629,134153.359281793,1.41965519913274e-05,523761414.038267,59,9144
2011,"Washington","eastside","RaMCONdy_fmd","B",5.91338720509997,1321530.30994291,0.00095063971975645,6017645301.82166,349,9487
2011,"Washington","eastside","RaMCONdy_fmd","C",0.173409177804524,34845.4153004956,1.1429250762857e-06,112817727.106332,18,9144
2011,"Washington","eastside","RaMCONdy_fmd","E",1.35547983129156,302924.131202367,5.30067482209622e-05,1658341602.05527,64,9487
2011,"Washington","eastside","RaMCONms_fcm","A",0.107502258737958,21601.8604026144,5.55037856689222e-07,86222653.8703935,20,9144
2011,"Washington","eastside","RaMCONms_fcm","B",1.09133578004086,243892.926613251,3.44885323104823e-05,978123021.256061,79,9487
2011,"Washington","eastside","RaMCONms_fcm","C",0.0506266391079625,11314.0972764327,1.61615908576534e-07,46950794.7745922,5,9487
2011,"Washington","eastside","RaMCONms_fcm","E",0.27998675784337,62571.7501728187,2.65496503490273e-06,244787344.517153,22,9487
2011,"Washington","eastside","RaMCONms_fmm","A",0.159232994994894,35585.5657561634,8.5211466251279e-07,77372811.1616282,36,9487
2011,"Washington","eastside","RaMCONms_fmm","B",2.94983739908203,659232.923040788,0.000242470362586327,2581623424.98628,241,9487
2011,"Washington","eastside","RaMCONms_fmm","C",0.0373250808450644,7500.22553383509,6.96835391199531e-08,11401132.2836019,10,9144
2011,"Washington","eastside","RaMCONms_fmm","E",0.949903017251739,212285.376428884,2.65044557160196e-05,770406596.655321,82,9487
2011,"Washington","eastside","RaOAPI_fop","A",0.00486890084953134,679.68592145895,3.85640672471125e-09,478786.339284532,1,5856
2011,"Washington","eastside","RaPIPOm_fdp","E",0.0032087096118801,196.841217437291,1.50509761971851e-09,49783.4741732458,1,3288
2011,"Washington","eastside","RaPIPOm_fpd","A",0.396516014021567,55352.6064079575,1.06345229410388e-05,283975473.864684,16,5856
2011,"Washington","eastside","RaPIPOm_fpd","B",1.26947123497128,255091.760163187,4.85033811378928e-05,1394242648.71318,56,9144
2011,"Washington","eastside","RaPIPOm_fpd","C",0.039886713893566,5568.08173436669,2.74564705151183e-07,35319300.1519497,1,5856
2011,"Washington","eastside","RaPIPOm_fpd","E",0.9827858596194,197484.250046419,2.97809628631302e-05,1145997857.59985,37,9144
2011,"Washington","eastside","RaSAWD_fal","A",0.808563609935616,180698.689428829,1.99139965951726e-05,1073394346.34709,36,9487
2011,"Washington","eastside","RaSAWD_fal","B",1.19373999208946,266778.333131418,4.15642714017636e-05,1454508156.64798,61,9487
2011,"Washington","eastside","RaSAWD_fal","C",0.0215303521223451,485.246533470744,1.99358793312083e-07,215584.386988329,1,343
2011,"Washington","eastside","RaSPFI_fcd","A",0.119651048521211,26739.7485997294,6.71146876099356e-07,146665226.853531,18,9487
2011,"Washington","eastside","RaSPFI_fcd","B",0.436207875629098,97484.2182805978,6.06632331375287e-06,453460769.62385,34,9487
2011,"Washington","eastside","RaSPFI_fcd","C",2.23020553818289,498408.799202147,0.000141464765717646,2137455456.487,175,9487
2011,"Washington","eastside","RaSPFI_fcd","D",0.0447155207387073,2743.11439962068,1.37831632163842e-07,4247522.95467193,4,3288
2011,"Washington","eastside","RaSPFI_fcd","E",1.34297839751802,300130.296962114,5.21649288819723e-05,1350132009.85049,105,9487
2011,"Washington","eastside","RaSSHE_fss","E",0.0354239569544379,4945.09244866156,2.35434366170243e-07,31122835.6733065,1,5856
2011,"Washington","westside","Na0710411_fmt","A",0.262798715671109,58730.5475064976,2.44633157440105e-06,333591975.403311,24,9487
2011,"Washington","westside","Na0710411_fmt","B",0.267583679342502,59799.8964776368,2.62927718033639e-06,344414173.175618,19,9487
2011,"Washington","westside","Na0710411_fmt","C",0.118556933335607,26495.2345284881,6.70722065762058e-07,138984093.357743,12,9487
2011,"Washington","westside","Na0710411_fmt","D",0.143242091210909,12015.6767492752,1.75735726306537e-06,76368336.920647,5,3631
2011,"Washington","westside","Na0710411_fmt","E",1.35456936750421,302720.659748635,5.30825300316464e-05,1600420230.30032,76,9487
2011,"Washington","westside","Na0710412_fmc","A",0.260746817698996,58271.9870792827,2.29213728729153e-06,222954679.80763,27,9487
2011,"Washington","westside","Na0710412_fmc","B",0.346062252682968,77338.3748071225,3.88968952198775e-06,322424542.514372,32,9487
2011,"Washington","westside","Na0710412_fmc","C",0.109087973989121,24379.1010256448,5.13105247778297e-07,101708020.047728,8,9487
2011,"Washington","westside","Na0710412_fmc","D",0.0255153776947285,5702.20481488915,5.29099531902468e-08,17698310.4628214,3,9487
2011,"Washington","westside","Na0710412_fmc","E",1.11510072347371,249203.942444161,3.61805006366137e-05,1024801758.06783,87,9487
2011,"Washington","westside","Na0710412_fmi","E",0.00607672826040179,848.295493124365,5.99779223230446e-09,745795.092494379,1,5856
2011,"Washington","westside","RaABAMlw_fsi","A",0.514034847558272,103291.867067647,8.57268559531062e-06,312601427.022135,64,9144
2011,"Washington","westside","RaABAMlw_fsi","B",2.00890656587336,448952.660220748,0.000114163755048014,1534819858.36982,190,9487
2011,"Washington","westside","RaABAMlw_fsi","C",0.0608329146393411,13595.0070153912,1.51400391625617e-07,24622591.4149454,15,9487
2011,"Washington","westside","RaABAMlw_fsi","E",2.12063132795401,473921.033564099,0.000127393724369298,1661751987.71412,184,9487
2011,"Washington","westside","RaABAMlw_fwc","A",0.115069176535277,23122.3819605306,6.79618002057215e-07,122163026.788968,6,9144
2011,"Washington","westside","RaABAMlw_fwc","B",0.248655395319159,49965.6398023643,2.47238146014791e-06,258947151.529518,14,9144
2011,"Washington","westside","RaABAMlw_fwc","C",0.0130200163653064,2616.28526939774,1.30400202490934e-08,3214438.84621551,4,9144
2011,"Washington","westside","RaABAMlw_fwc","E",0.263822790259747,58959.4088276977,2.53994319519623e-06,302302484.143284,17,9487
2011,"Washington","westside","RaABAMup_fst","A",0.824598342562827,184282.14920302,2.0051436356233e-05,799214915.501051,86,9487
2011,"Washington","westside","RaABAMup_fst","B",2.85034642143854,636998.569368105,0.000229420536151026,2660793173.49257,210,9487
2011,"Washington","westside","RaABAMup_fst","C",0.202568617776723,45270.2586436928,1.48255116170292e-06,175668901.839143,31,9487
2011,"Washington","westside","RaABAMup_fst","D",0.0126512313752574,2542.18039041993,1.62139805014294e-08,4580235.31134693,2,9144
2011,"Washington","westside","RaABAMup_fst","E",3.51521748976852,785584.69074443,0.000347765045577883,3067951081.3362,246,9487
2011,"Washington","westside","RaABLA_faf","A",0.172283214138646,38502.0431576416,1.19752927646069e-06,218425873.338403,8,9487
2011,"Washington","westside","RaABLA_faf","B",0.484570314699023,108292.309629419,7.67217363179002e-06,699285846.675537,19,9487
2011,"Washington","westside","RaABLA_faf","C",0.0159059493660095,975.764969852378,2.8229296339803e-08,941684.468162826,1,3288
2011,"Washington","westside","RaABLA_faf","E",0.382569171932423,85496.9814799924,5.02640044376994e-06,531134107.11728,15,9487
2011,"Washington","westside","RaDFHEdy_fdg","A",0.676995886233904,136037.798640275,1.52721759825855e-05,750803226.342773,36,9144
2011,"Washington","westside","RaDFHEdy_fdg","B",1.71569965596163,383426.455848596,8.46437449286987e-05,2030703390.48142,89,9487
2011,"Washington","westside","RaDFHEdy_fdg","C",0.00477417544146809,959.338646786677,2.2691772999663e-09,634190.798773771,2,9144
2011,"Washington","westside","RaDFHEdy_fdg","E",1.37669425981438,307665.155141547,5.55252728460297e-05,1576445786.59693,73,9487
2011,"Washington","westside","RaDFHEdy_fwi","A",2.04019167545248,409962.881571894,0.000124256491593801,2028088395.06501,124,9144
2011,"Washington","westside","RaDFHEdy_fwi","B",5.68643576553382,1142651.26182063,0.000972590778146011,5329633856.19208,288,9144
2011,"Washington","westside","RaDFHEdy_fwi","C",0.220568654866764,44321.7970260369,1.88552846243749e-06,182886448.789436,19,9144
2011,"Washington","westside","RaDFHEdy_fwi","D",0.00740493308921333,1487.97181344625,3.57615797780026e-09,776908.385746123,3,9144
2011,"Washington","westside","RaDFHEdy_fwi","E",4.36249467658045,974935.133132074,0.000534224046353542,4528825168.26346,248,9487
2011,"Washington","westside","RaDFHEwt_fwm","A",1.2624442275355,253679.729983936,4.96641548843308e-05,1363385579.76421,65,9144
2011,"Washington","westside","RaDFHEwt_fwm","B",3.93681702379549,791077.069235928,0.000467547379870656,4123314992.7883,177,9144
2011,"Washington","westside","RaDFHEwt_fwm","C",0.137433374666474,27616.3181039946,7.82727066879289e-07,88327430.1194163,19,9144
2011,"Washington","westside","RaDFHEwt_fwm","E",2.29240783852483,512309.838048236,0.000149493958462443,2389325320.96779,144,9487
2011,"Washington","westside","RaDFHEwt_fwn","A",1.16084886619425,233264.821134472,4.20817401729668e-05,1241905874.61674,53,9144
2011,"Washington","westside","RaDFHEwt_fwn","B",3.24357111370639,651773.936908901,0.000320684980782183,3392608065.24181,139,9144
2011,"Washington","westside","RaDFHEwt_fwn","C",0.0167455247287505,3364.90127561638,2.3175428920561e-08,5981038.43868915,4,9144
2011,"Washington","westside","RaDFHEwt_fwn","E",1.8868502817308,379149.953359916,0.000111015564961364,1872909469.89543,85,9144
2011,"Washington","westside","RaDFHEwt_fww","A",0.17098126195182,23868.5403899985,2.34883573826541e-06,127697630.24586,5,5856
2011,"Washington","westside","RaDFHEwt_fww","B",0.162481910058573,32649.653879283,1.21622966557722e-06,173908633.902455,7,9144
2011,"Washington","westside","RaDFHEwt_fww","C",0.0163453922871571,2281.77433914551,3.09452500414938e-08,2988428.50814771,2,5856
2011,"Washington","westside","RaDFHEwt_fww","E",0.196127950752688,39410.6008836302,1.59090664198788e-06,176341483.405683,10,9144
2011,"Washington","westside","RaSAWD_fal","A",0.490447279812835,109605.700290136,7.46729418966967e-06,734239913.391983,26,9487
2011,"Washington","westside","RaSAWD_fal","B",0.821143188041483,183509.987450859,2.061010253626e-05,1193693678.00217,34,9487
2011,"Washington","westside","RaSSHE_fss","A",1.17203108579433,235511.813426801,4.33463475025079e-05,1273662804.47428,55,9144
2011,"Washington","westside","RaSSHE_fss","B",4.18756395584585,841462.989365652,0.000529471003477718,4486106602.09758,151,9144
2011,"Washington","westside","RaSSHE_fss","D",0.157616880509487,31672.0587067933,1.11230943276074e-06,156964150.004976,9,9144
2011,"Washington","westside","RaSSHE_fss","E",1.42224859437394,285791.349448478,6.37582240056651e-05,1568561287.78259,55,9144
2017,"Oregon","eastside","Na0210290_fwo","A",0.0155196257631362,2389.27057681458,3.3261885137805e-08,4741454.67157148,1,7549
2017,"Oregon","eastside","Na0210290_fwo","B",0.685603939180069,105549.795093776,2.97332263146535e-05,569154896.250957,21,7549
2017,"Oregon","eastside","Na0210290_fwo","C",0.00673787483759397,1037.30633363349,7.52871944462555e-09,1146332.20887614,1,7549
2017,"Oregon","eastside","Na0210290_fwo","E",0.238894711051198,36778.2131336591,4.24961169755533e-06,222957619.481174,6,7549
2017,"Oregon","eastside","Na0710270_fdd","A",0.27876609919728,76695.6849342555,1.9352905955805e-06,307982470.274996,52,14487
2017,"Oregon","eastside","Na0710270_fdd","B",3.09131429291491,850499.640110025,0.000191726947841263,4430726261.68249,171,14487
2017,"Oregon","eastside","Na0710270_fdd","C",0.0539761680517582,8309.71520470506,2.7065786157875e-07,24643325.8515589,3,7549
2017,"Oregon","eastside","Na0710270_fdd","E",2.17169134778075,639753.534711261,8.99207327903468e-05,3052652086.65716,148,14824
2017,"Oregon","eastside","Na0710412_fmc","A",0.00459626994429442,556.948515523164,1.92027994680551e-09,262526.739836874,2,6938
2017,"Oregon","eastside","Na0710412_fmc","B",0.0296676585234937,3594.94950774579,5.3836823236104e-08,7108959.74290018,2,6938
2017,"Oregon","eastside","Na0710412_fmc","C",0.0147201129517774,1783.69529122256,2.49804077755351e-08,3519924.02318623,1,6938
2017,"Oregon","eastside","Na0710412_fmc","E",0.119460821768202,14475.5482496342,2.72589939515892e-07,26964079.5823483,8,6938
2017,"Oregon","eastside","Na0710412_fmh","A",0.228944404882125,67444.2030748896,1.26958960862292e-06,263976141.135269,34,14824
2017,"Oregon","eastside","Na0710412_fmh","B",0.828774358462332,244146.722712764,1.36256876861638e-05,930284758.086566,85,14824
2017,"Oregon","eastside","Na0710412_fmh","C",0.0328794239207197,4624.03493652574,4.14571915726787e-08,6141209.15211085,4,7275
2017,"Oregon","eastside","Na0710412_fmh","D",0.0845341327979401,11888.5532888018,3.89302598539831e-07,63637949.5909766,5,7275
2017,"Oregon","eastside","Na0710412_fmh","E",1.40641797979149,414313.422012084,3.80147446284631e-05,1649509181.82152,128,14824
2017,"Oregon","eastside","Na0710412_fmi","A",0.0133629043186828,3676.47681114553,1.23192545669882e-08,6664260.28360361,2,14487
2017,"Oregon","eastside","Na0710412_fmi","B",0.0435960712885351,11994.3944315502,1.20289649611102e-07,62774721.0691717,3,14487
2017,"Oregon","eastside","Na0710412_fmi","E",0.15342698384561,21577.3772441552,7.45591876669816e-07,101695719.343365,7,7275
2017,"Oregon","eastside","R1RFWF_fcw","A",0.044244121862179,12172.6897219775,1.10572573478062e-07,54536653.974537,10,14487
2017,"Oregon","eastside","R1RFWF_fcw","B",0.152908546175145,42069.0525676315,5.95795268261159e-07,100407438.766867,24,14487
2017,"Oregon","eastside","R1RFWF_fcw","C",0.00233237609374914,282.623392185185,5.70703343839671e-10,78828.5113617728,1,6938
2017,"Oregon","eastside","R1RFWF_fcw","D",0.00479609953403745,581.162670634559,2.53993227907493e-09,351858.68339914,1,6938
2017,"Oregon","eastside","R1RFWF_fcw","E",0.516958256508579,152289.537938945,5.40612037785888e-06,416073158.635352,73,14824
2017,"Oregon","eastside","RaABAMlw_fsi","A",0.0237089413781749,6522.93626556931,6.53021119427146e-08,41105800.086489,4,14487
2017,"Oregon","eastside","RaABAMlw_fsi","B",0.230305839688247,67845.2650077399,1.29896354398519e-06,285051053.489957,27,14824
2017,"Oregon","eastside","RaABAMlw_fsi","D",0.00680985523724202,825.177548594095,5.38404674304719e-09,748990.756923325,1,6938
2017,"Oregon","eastside","RaABAMlw_fsi","E",0.132438760858355,39014.8284554783,4.64041469251831e-07,122668755.036969,19,14824
2017,"Oregon","eastside","RaABAMlw_fsw","A",0.0062975743707861,763.10241559245,4.44951667694082e-09,617295.822776265,1,6938
2017,"Oregon","eastside","RaABAMlw_fsw","B",0.0220490273457856,2671.76932551774,3.04800875356381e-08,4018207.19643279,2,6938
2017,"Oregon","eastside","RaABAMlw_fsw","E",0.0146263653484499,1772.33551707093,2.4859913111816e-08,3454938.64006402,1,6938
2017,"Oregon","eastside","RaABAMlw_fwc","A",3.87682354768804e-05,4.69770302005524,1.68623577223497e-13,23.3936936074642,1,6938
2017,"Oregon","eastside","RaABAMlw_fwc","B",0.0152063105993168,1842.60981568039,2.59426264898021e-08,3599104.38070547,1,6938
2017,"Oregon","eastside","RaDFHEdy_fwi","A",0.188159051725479,51767.3683787961,1.00656088349704e-06,248767960.926869,20,14487
2017,"Oregon","eastside","RaDFHEdy_fwi","B",0.440218936202554,129683.078937628,4.20276265643146e-06,585244056.057142,44,14824
2017,"Oregon","eastside","RaDFHEdy_fwi","C",0.0276587553289464,4258.1084948411,1.2633343260244e-07,18936892.217013,1,7549
2017,"Oregon","eastside","RaDFHEdy_fwi","D",0.000782306419377487,94.7952153022246,6.54607516317262e-11,9050.84041976501,1,6938
2017,"Oregon","eastside","RaDFHEdy_fwi","E",0.956847384900059,263253.192456973,1.91943246012502e-05,925239016.161879,110,14487
2017,"Oregon","eastside","RaDFHEdy_fwx","A",0.0143726745025152,1741.59477691477,7.6984298787433e-09,941458.204053049,5,6938
2017,"Oregon","eastside","RaDFHEdy_fwx","B",0.0332074827716742,4023.88424920595,5.03294401567478e-08,6390024.77501524,3,6938
2017,"Oregon","eastside","RaDFHEdy_fwx","E",0.458141670380107,64431.2715096226,2.90810501619328e-06,167762196.836954,33,7275
2017,"Oregon","eastside","RaDFHEwt_fdm","B",0.00989277885157169,1198.74780257878,1.14744297682868e-08,1580655.76632758,1,6938
2017,"Oregon","eastside","RaDFHEwt_fhc","A",0.112900482701272,17381.205290855,1.15609683120029e-06,95499339.4877526,4,7549
2017,"Oregon","eastside","RaDFHEwt_fhc","B",0.0908085528291187,13980.1182521479,8.51744366285441e-07,85747065.000439,2,7549
2017,"Oregon","eastside","RaDFHEwt_fhc","E",0.0908369816073281,13984.4949068655,8.16535167457122e-07,77154844.4665318,3,7549
2017,"Oregon","eastside","RaDFHEwt_fwm","A",0.219720586732572,60450.7540268926,1.30510775965821e-06,307900372.108871,17,14487
2017,"Oregon","eastside","RaDFHEwt_fwm","B",0.29504374796095,81174.0825035575,2.20462023571011e-06,383045802.666967,24,14487
2017,"Oregon","eastside","RaDFHEwt_fwm","C",0.0157172910769465,4324.22883531611,2.73539639346284e-08,16833962.064182,2,14487
2017,"Oregon","eastside","RaDFHEwt_fwm","D",0.000941528782822378,144.949823684857,1.33502042283753e-10,19206.5718621997,1,7549
2017,"Oregon","eastside","RaDFHEwt_fwm","E",0.521824303346182,143567.214506069,6.22335693480092e-06,653598182.30912,44,14487
2017,"Oregon","eastside","RaDFHEwt_fwn","A",0.361286483364052,55620.6172543752,8.81284487116112e-06,305818794.220939,17,7549
2017,"Oregon","eastside","RaDFHEwt_fwn","B",0.550798242992654,84796.2480428767,2.00954783693285e-05,540979463.017846,13,7549
2017,"Oregon","eastside","RaDFHEwt_fwn","C",0.00409384822770822,630.254315773602,2.32984440844231e-09,320307.663218692,1,7549
2017,"Oregon","eastside","RaDFHEwt_fwn","E",0.58280938544312,89724.4133191806,2.21401101197888e-05,513380001.501547,16,7549
2017,"Oregon","eastside","RaDFHEwt_fww","E",0.0258447416440813,7110.54955408663,5.72308264957321e-08,33194071.4969746,2,14487
2017,"Oregon","eastside","RaDFWV_fwx","A",0.00612385193811462,742.051769707396,4.35393985686707e-09,605689.52400065,1,6938
2017,"Oregon","eastside","RaDFWV_fwx","B",0.0127527151235705,3508.59815447467,9.19458176568156e-09,4521134.42347287,3,14487
2017,"Oregon","eastside","RaDFWV_fwx","E",0.0407316356580724,11206.3149152065,9.60713743813531e-08,47833444.3451442,4,14487
2017,"Oregon","eastside","RaMCONdy_fdd","A",0.517982309695461,152591.211400374,5.45378648862555e-06,612885164.563772,82,14824
2017,"Oregon","eastside","RaMCONdy_fdd","B",4.62412463140237,1362210.18742288,0.000388214803533907,5127264775.30086,463,14824
2017,"Oregon","eastside","RaMCONdy_fdd","C",0.0656423271955767,19337.4214493961,1.44540847541904e-07,61256404.0416668,20,14824
2017,"Oregon","eastside","RaMCONdy_fdd","E",0.455485157047237,134180.319651438,4.28601571557038e-06,438995999.971808,58,14824
2017,"Oregon","eastside","RaMCONdy_fdg","A",0.417095164367737,122871.100438797,3.55414852837659e-06,336519234.13737,91,14824
2017,"Oregon","eastside","RaMCONdy_fdg","B",2.30592197950219,679296.226262743,9.94152583898097e-05,1642045689.07446,337,14824
2017,"Oregon","eastside","RaMCONdy_fdg","C",0.0655400456590657,18031.7431241419,1.27163190704491e-07,32580425.7350817,16,14487
2017,"Oregon","eastside","RaMCONdy_fdg","E",1.16262240489384,163506.71566447,1.49839116568052e-05,337882783.288717,86,7275
2017,"Oregon","eastside","RaMCONdy_fdx","E",0.0146263653484499,1772.33551707093,2.4859913111816e-08,3454938.64006402,1,6938
2017,"Oregon","eastside","RaMCONdy_fmd","A",0.209237766268941,57566.6619589685,1.12023645652901e-06,250954602.63554,38,14487
2017,"Oregon","eastside","RaMCONdy_fmd","B",2.0422652875308,561879.423271554,8.33068201890181e-05,2297441884.10632,188,14487
2017,"Oregon","eastside","RaMCONdy_fmd","C",0.046698670041425,12847.9987152643,1.17287319970345e-07,56516395.4001206,7,14487
2017,"Oregon","eastside","RaMCONdy_fmd","E",0.406181428309783,111750.901352416,3.68820666206478e-06,335212297.949444,49,14487
2017,"Oregon","eastside","RaMCONdy_fmx","A",0.296125444563966,81471.6849096543,2.04948029422524e-06,242628374.42006,57,14487
2017,"Oregon","eastside","RaMCONdy_fmx","B",1.48641017340195,437878.137441785,4.20141767133078e-05,1291294114.98993,188,14824
2017,"Oregon","eastside","RaMCONdy_fmx","C",0.00824347586612556,998.895126272759,3.68374723039267e-09,474611.593683517,3,6938
2017,"Oregon","eastside","RaMCONdy_fmx","E",0.588360758174458,71294.0394774075,3.03101640659023e-06,126188556.671109,40,6938
2017,"Oregon","eastside","RaMCONms_fcm","A",0.969414823627214,285577.672283298,1.807180685348e-05,886388058.39946,179,14824
2017,"Oregon","eastside","RaMCONms_fcm","B",4.45997496497097,1313853.71658808,0.000366023220637557,4124486620.89296,539,14824
2017,"Oregon","eastside","RaMCONms_fcm","C",0.071473343746207,19664.1452061123,1.57730607037321e-07,45820336.5717983,20,14487
2017,"Oregon","eastside","RaMCONms_fcm","E",1.18854547593983,350130.864671267,2.70685294388693e-05,1029805963.43759,160,14824
2017,"Oregon","eastside","RaMCONms_fmm","A",0.501369520377589,137939.580462779,5.54758978765769e-06,476110668.502481,78,14487
2017,"Oregon","eastside","RaMCONms_fmm","B",1.85888132056966,547603.551793143,6.54721039376844e-05,1877402933.10011,226,14824
2017,"Oregon","eastside","RaMCONms_fmm","C",0.0579900738400154,15954.5527428015,1.33805789603798e-07,51544982.301897,12,14487
2017,"Oregon","eastside","RaMCONms_fmm","E",0.640955909075567,188817.719812807,8.3417901300598e-06,718710477.920344,74,14824
