"YEAR","ew","BpS_Code","BPS_LLID","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N"
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030108","B",0.0390176859482582,10817.0942450846,9.72470652897482e-08,44424967.314417,5,14475
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030108","E",0.0464125094479137,5615.4160994294,8.64243837314672e-08,10450900.303113,3,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030305","A",0.0394875062148052,6169.78023622358,2.68640983968774e-07,38791141.3342221,1,7550
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030305","B",0.0364790743438784,10113.3005600193,9.11090900161556e-08,45828305.0692497,4,14475
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030305","E",0.0321460830555492,3889.3314425566,6.05144437081564e-08,7833268.97520918,2,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030307","B",0.0486228717362716,5882.8462411576,9.50140288344861e-08,11702428.0845969,3,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030307","E",0.0325475923190098,3937.90975924161,5.84694605203752e-08,7722504.85997854,2,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030308","A",0.00581718367366104,703.816864095084,3.25962620645353e-09,443742.485333906,1,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030308","B",0.0445071760547669,5384.89118410105,7.27542264453608e-08,8894738.48409718,3,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030308","E",0.0207850465087395,2514.76781111243,3.12042875043344e-08,4203361.30987351,3,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030309","B",0.00265004446824347,320.626972085586,7.10698834830059e-10,95918.65118462,1,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030309","E",0.00349508641924411,422.867989276599,1.23621815535931e-09,166844.76211412,1,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030402","B",0.0133819833777207,1619.07653336179,2.32593505593042e-08,3228369.0233061,1,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030402","E",0.0133819833777207,1619.07653336179,2.32593505593042e-08,3228369.0233061,1,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030403","A",0.00198665660754838,240.364152483172,2.42509357846337e-10,31519.8805386065,2,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030403","B",0.138480473696402,16754.6528016132,3.25472885603965e-07,29056742.3818603,12,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030403","E",0.144012448163822,17423.9624092061,3.5302033290999e-07,31034124.6896865,10,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030404","A",0.0133819833777207,1619.07653336179,2.32593505593042e-08,3228369.0233061,1,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030404","B",0.0352763354641176,4268.05842757513,4.96781835560358e-08,5973871.84060133,5,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030404","E",0.0718042454161622,8687.54395126598,1.39974750149902e-07,15217136.1161398,6,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030405","A",0.0054064343710176,654.120601722505,2.47661334278963e-09,333352.609623623,2,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030405","B",0.0447836221781174,5418.33820151409,8.33396513678928e-08,10231699.9704601,3,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030405","C",0.00689807112054169,834.592658015394,4.71396588228896e-09,649908.288057437,1,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030405","E",0.052337388649113,6332.2629678567,9.35715567067835e-08,11008022.3767541,4,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030406","A",0.000382744246698226,46.3079508184148,3.60707161250199e-11,5133.41881655123,1,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030406","B",0.0794038104886628,9607.00985742803,1.72673958717717e-07,19000235.9543465,5,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030406","E",0.0549124293175882,6643.81528421375,1.10181574100819e-07,13300799.4390153,4,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030502","A",3.00169301726734e-05,3.631726768324,1.19356330627994e-13,16.1346060614395,1,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030502","B",0.0306131589618138,8487.05958802452,7.84667748282764e-08,41772297.5187519,3,14475
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030502","E",0.0399567098726038,11077.4251704374,9.33814853672628e-08,40305897.417979,4,14475
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030507","A",0.0320923445658483,3882.82966138133,5.78416267419335e-08,7470116.2080317,2,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030507","B",0.0257127194576524,3110.9634130999,4.08017909653048e-08,5305096.11256203,2,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030507","E",0.0401646835950745,4859.49614815339,6.95821048321904e-08,8543525.90878406,3,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030508","A",0.0392374161745598,4747.30673061116,6.7346436997859e-08,8324553.09185678,3,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030508","B",0.055377242626338,6700.05271175712,9.84696732150056e-08,11240074.882711,4,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030701","B",0.0160198600213303,1938.23132910619,2.5490420537935e-08,3505211.06460828,1,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000101","A",0.0293232363573581,8129.44703253453,8.66325108743716e-08,50211084.9787159,2,14475
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000101","B",0.0507246345736645,6137.13701350904,9.79484456551287e-08,11882294.8670357,3,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000101","E",0.0442098934296065,5348.92317333706,8.46823093278001e-08,10433332.9436734,3,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000102","B",0.0134923773625291,1632.43302209613,1.24855258615519e-08,1625127.48949661,2,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000102","E",0.00697934213962973,844.425580096803,4.05956865237344e-09,541319.97959872,2,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000201","A",0.0185758986852326,2247.4846066121,3.21317429695641e-08,4380571.63159333,1,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000201","B",0.0133845797897776,1619.39067138705,2.28616924793926e-08,3166836.76561975,1,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000201","E",0.05157516439243,14298.4751755517,1.33175676104223e-07,52633304.0325403,6,14475
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000202","A",0.00637627417573303,771.460821375534,3.63756721885983e-09,491952.323255707,2,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000202","B",0.05711195797378,6909.93467258677,1.14376287418277e-07,13468910.5513496,4,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000202","E",0.0637544217954989,7713.60158756403,1.23842808766087e-07,14055256.5587761,5,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000203","A",0.0136309797660842,1649.20242710355,2.32850513793953e-08,3221923.67871771,1,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000203","B",0.12558056078272,15193.9016265874,3.08596739761291e-07,29294400.3323745,9,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000203","E",0.0656109598627782,7938.22279155006,1.26533943955647e-07,14307888.7580929,4,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000204","B",0.0247334846113171,2992.48649412605,4.14200698692738e-08,5429990.53940025,2,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000204","E",0.048321052754154,5846.32937983169,9.55873599585474e-08,11647125.1725801,3,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000205","A",0.0191975772200742,2322.70104491171,1.05570467922953e-08,1186506.46526522,6,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000205","B",0.154554626254717,18699.4529456767,3.96271194342267e-07,33915637.5032023,12,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000205","E",0.326098608128293,39454.4357947328,1.19649940836254e-06,71687316.3098583,21,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000401","B",0.0662154944768041,8011.36499921443,1.30177485767348e-07,14809606.9511381,4,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000401","E",0.0453261784148613,5483.98168993775,8.15165408997821e-08,9841103.60268303,3,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000402","A",0.0366275663161739,4431.54287543068,6.30438986362191e-08,7929108.45959119,4,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000402","B",0.228240555587004,27614.6604790745,6.90460806565517e-07,49244254.6755891,17,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000402","E",0.219977433407363,26614.9112763045,6.71045652784871e-07,49476470.7351084,16,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000403","B",0.0133845797897776,1619.39067138705,2.28616924793926e-08,3166836.76561975,1,6925
2011,"eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000403","E",0.0176858380775156,2139.79681456002,3.06384820575393e-08,4169581.89982903,1,6925
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1701030504","B",0.0384860317688128,5372.55014519382,2.30624692840492e-07,29914803.7008061,1,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1701030602","B",0.00824990377839949,1151.66515500287,1.34094819860807e-08,1933512.77320384,1,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1701030602","E",0.0709155819983318,9899.63118697999,5.73524054770628e-07,60380656.1934757,2,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1701030603","A",0.0355815139194025,4967.08699203464,1.95007519127978e-07,23033545.5503886,1,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1701030603","B",0.106641243257442,14886.8407735063,9.60650483499352e-07,60390343.2062253,5,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1701030603","E",0.159826525556819,22311.3681411535,2.11853122793248e-06,129334243.043992,4,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1701030701","A",0.012512649113381,1746.73333989528,2.27117475920163e-08,2522127.83168378,2,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1701030701","B",0.257852274620088,35995.5082864976,4.82987643741278e-06,207584731.528761,7,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1701030701","E",0.220262956967513,30748.1371045269,3.72430376679702e-06,185810479.546561,6,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1701030702","A",0.0298505542441952,4167.05989596791,9.79632263460657e-08,8606833.15148986,3,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1701030702","B",0.147167775970674,20544.2395544612,1.91103031541634e-06,132063066.391937,3,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1701030702","E",0.0801997825037926,11195.681480584,6.91683468668838e-07,63112853.867615,2,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1701030703","B",0.14187437839913,19805.2949923822,1.80810504976964e-06,121931376.634761,4,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1701030703","E",0.0854795592044164,11932.7246044353,8.16494094948639e-07,75479234.049077,2,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1701030704","A",0.0020265738468236,282.904449084333,6.55628299539587e-10,75032.8609668187,1,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1701030704","B",0.0988179243329544,13794.725756917,1.02016634773037e-06,87786365.5106217,2,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1702000113","E",0.0494744722973774,6906.5079227019,3.66665872864612e-07,43489702.8517141,1,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1702000116","B",0.039886713893566,5568.08173436669,2.74564705151183e-07,35319300.1519497,1,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1702000118","B",0.111262272989725,15531.9245303419,1.1297971541344e-06,87694921.3154749,4,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1702000119","C",0.039886713893566,5568.08173436669,2.74564705151183e-07,35319300.1519497,1,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1702000119","E",0.231811289390743,32360.2543373419,4.04369266507776e-06,201745162.491015,5,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1702000301","A",0.0341731531114031,4770.48347861048,1.80188327555448e-07,21246238.5761742,1,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1702000301","B",0.0463513604473614,6470.52961441456,3.37023625429683e-07,41079959.0276617,1,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1702000301","E",0.0466683954703723,6514.78688076876,3.3087668178898e-07,39623942.7918894,1,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1702000304","E",0.0455928453108504,6364.64287006862,3.28317466997874e-07,40159933.8971273,1,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1702000502","B",0.0215299003720222,3005.51821150473,7.38043397743212e-08,9361898.53000453,1,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1702000502","E",0.049343452035577,6888.21783421506,3.68658024502971e-07,44296662.6589076,1,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1702000505","B",0.040161266690279,8070.13812379785,1.55274583543867e-07,43407998.6757331,2,9144
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1702000505","E",0.0403840181254639,8114.89853594022,1.43675302581573e-07,41096949.8992039,2,9144
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1702000619","A",0.0430598007440445,6011.03642300947,2.8693928524885e-07,37447594.1200181,1,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1702000619","B",0.0453183906586539,6326.32971296359,3.19455540240203e-07,39848411.7529523,1,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1702000619","E",0.0564499984905734,7880.27327443212,4.17746367797264e-07,45316655.4163192,2,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1702000622","A",0.0484281751815804,6760.44756098006,3.53675470010915e-07,42847239.6141197,1,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1702000622","B",0.127533001124335,17803.2759475812,1.48492292093078e-06,112909900.877226,3,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1702001002","E",0.00814149620687428,1136.53173938765,1.36443719372063e-08,1860704.86644622,1,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1702001003","B",0.034747060306491,4850.59943348,1.90347582022046e-07,23426003.0035523,1,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1702001104","B",0.0106411309382936,1485.47426014141,2.32240340865337e-08,3178663.96165416,1,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1702001105","E",0.0484281751815804,6760.44756098006,3.53675470010915e-07,42847239.6141197,1,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1702001106","B",0.121651696463269,7462.8342641174,5.69579109579499e-07,14478259.2936095,4,3288
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1702001106","E",0.0316616455291884,1942.31251994837,1.16695470111063e-07,3917834.36941742,1,3288
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1702001107","B",0.0489372285452323,9833.60900445603,1.34935260746377e-07,26932120.8483384,4,9144
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1702001302","A",0.049343452035577,6888.21783421506,3.68658024502971e-07,44296662.6589076,1,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1703000202","A",0.00981754748616707,1370.50414781906,1.75503885810534e-08,2176279.4503356,1,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1706010803","B",0.034489996140164,4814.7139430657,1.8620485723444e-07,24025154.0395507,1,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1706010804","A",0.00929960567349973,1298.20081507841,1.40736579820911e-08,1677996.79178168,1,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1706010806","A",0.0522899799094549,7299.54547775373,3.97830300853338e-07,47024833.6699155,1,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1706010806","B",0.118052029578356,16479.7569274361,1.29436692852042e-06,100932010.230599,3,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1706010901","E",0.0205049403109772,2862.43644724636,6.74818104329903e-08,8157913.14937908,1,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1706010902","A",0.0701330087560376,9790.38599350906,5.97274136702671e-07,59979975.1998361,2,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1706010902","B",0.0695289280775324,9706.05789866915,5.47917859633596e-07,53026908.6585511,2,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1706010902","E",0.0829380537304717,11577.9370366997,7.42399499708592e-07,70409435.7708441,2,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1707010113","B",0.137852663700076,19243.874058675,1.67279986455674e-06,120785708.724685,3,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1707010113","E",0.0865880036279018,12087.4605690083,7.95209720346077e-07,74639621.4654444,2,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1707010303","B",0.0091475962198589,1429.27887264449,1.59025195553487e-08,2309084.29402791,1,7550
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1707010303","E",0.0274427886595767,4287.83661793346,1.43122675998138e-07,20781758.6462512,1,7550
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1707010603","B",0.049343452035577,6888.21783421506,3.68658024502971e-07,44296662.6589076,1,5856
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1710030804","B",0.028763607739507,4494.20982901069,1.4434992263804e-07,20582582.1881906,1,7550
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1801020602","E",0.0169860355049272,2654.00670227179,4.66621611646334e-08,5649136.25597733,1,7550
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1801020603","A",0.0140606122883371,2196.91988989821,3.15097200068084e-08,3965626.38493381,1,7550
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1801020603","B",0.0358149252455815,5595.95272337467,2.04439201514205e-07,25729504.7834241,1,7550
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1801020604","B",0.0097298407460593,1520.25247707671,2.2133046107817e-08,3491906.86816431,1,7550
2011,"eastside","RaPIPOm_fpd","RaPIPOm_fpd_1801020604","E",0.0674982600852134,10546.3593671329,6.25889052786765e-07,67987335.2754478,2,7550
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030102","A",0.0201541234958135,2438.43289006574,2.65315274755058e-08,3463755.05989279,3,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030102","B",0.0564617350405361,15653.2068555884,1.65745771749933e-07,64209901.2376871,6,14475
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030102","E",0.0798302886552973,9658.60914372955,1.71250749397935e-07,18584434.5109922,5,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030103","A",0.0752431626088918,9103.61606627044,1.46588231782411e-07,15809636.5310454,6,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030103","B",0.134604217394269,16285.6673426619,3.03271935527553e-07,25863363.2090603,11,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030103","E",0.109017763768994,13189.9807417054,2.3247190330218e-07,21748517.2561838,7,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030201","A",0.0851878886481527,13310.2999436801,9.06496311096497e-07,85045195.6275054,3,7550
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030201","B",0.0480321058066773,13316.212960187,1.37536335924187e-07,59940086.2941774,4,14475
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030201","E",0.03356561488783,4061.07957683035,5.65658035353864e-08,7165939.19871166,3,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030202","A",0.0498755375339186,7792.87261327288,3.96470845233983e-07,49897467.9678896,1,7550
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030202","B",0.0604096889148876,16747.7204869385,2.07305813542802e-07,86865657.3048125,4,14475
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030203","A",0.0450889656293389,7044.98803997292,3.35799475206244e-07,44660079.1457683,1,7550
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030203","B",0.0385078303246046,6016.70941649684,2.71877213377274e-07,38488348.6855216,1,7550
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030204","B",0.0949645031632575,14837.8606532458,1.07500863549512e-06,94557547.1136579,2,7550
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030205","A",0.0648884886884032,17989.4035359853,2.0640211640937e-07,74624122.0890964,7,14475
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030205","B",0.0780224750878651,21630.6130348018,2.47256190053785e-07,70499325.3140614,10,14475
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030205","E",0.0435044747383923,5263.57507381385,8.33387119380634e-08,10288700.6775839,3,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030206","A",0.0955972118831871,26502.9569380168,3.34917994587314e-07,77685782.408298,14,14475
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030206","B",0.224530069917983,62247.744019957,1.61379249756236e-06,255341405.116002,24,14475
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030206","E",0.0874850689164201,10584.7554958061,1.84283036426388e-07,19189920.6235359,6,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030207","A",0.0271243542383328,3281.75608878668,3.82062050801109e-08,4856168.88899087,3,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030207","B",0.0960960793575744,11626.5954488446,1.97689461185624e-07,19658839.9881443,7,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030207","E",0.0526820683120662,6373.96551209567,8.33252888108999e-08,9403927.56603334,5,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030506","A",0.0953695856562057,11538.6974990175,1.9338591875817e-07,19131503.5840806,9,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030506","B",0.255493189060105,30911.9369801101,8.18906151833469e-07,55023614.9800022,18,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030506","E",0.0177062276963907,2142.26373986647,1.79310057156495e-08,2308841.47807231,2,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1712000501","A",0.0524594528770348,14543.6314846803,1.48774105013889e-07,60044038.8875258,5,14475
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1712000501","B",0.118211166993744,32772.3518993018,5.18336902596051e-07,121585488.557483,13,14475
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1712000501","E",0.0451931518389165,5467.8869002981,8.64027842477984e-08,10644712.1080719,3,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1712000502","B",0.026211372763752,3171.2951175566,3.01483494853059e-08,3720638.73411081,3,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1712000502","E",0.0265980505569641,3218.07898533544,4.95343713481575e-08,6541820.01486064,2,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1712000504","A",0.0161981188242415,1959.79873331769,1.6518669085753e-08,2163382.65074712,3,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1712000504","B",0.183414359944215,50849.0026817442,1.02658216160498e-06,125640071.335384,23,14475
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1712000504","C",0.00291699508559692,352.925135065149,9.09016306555093e-10,124186.778537343,1,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1712000504","E",0.236313580019316,28591.4098922724,7.44532889118279e-07,52727375.3516923,16,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1712000505","A",0.148018520606775,17908.6542295629,3.49717812296688e-07,29528870.6255432,13,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1712000505","B",0.412623770996607,49923.0529489453,1.74437071151758e-06,84782276.3169646,28,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1712000505","C",0.0220987461615052,2673.71138618961,2.82049825053279e-08,3613761.04833932,2,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1712000505","E",0.267739806165561,32393.6463656951,8.6678556970322e-07,54964139.1710204,19,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1712000601","B",0.0167642236903153,2028.29135344812,2.90250905993623e-08,3965322.90291276,1,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020101","A",0.0748546403773006,9056.60904122018,1.3394960112732e-07,13810078.7473143,6,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020101","B",0.212887541801334,59020.0199551354,1.40536691901109e-06,191175221.669549,26,14475
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020101","E",0.229499674888185,27767.0004167133,7.02461374252583e-07,49978943.6728947,16,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020102","A",0.0713732101662321,19787.1996295778,2.19700728887333e-07,67889372.4641755,10,14475
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020102","B",0.11317930125173,31377.3392367834,5.13978417436566e-07,144825120.11769,11,14475
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020102","C",0.00982608956237772,1188.8515010147,7.88476094817034e-09,1062828.28078431,2,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020102","E",0.114173353917029,13813.7518815061,2.60670743547786e-07,25065229.7948484,8,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020103","B",0.0312925548708152,3786.06368205657,5.67252950194689e-08,7308740.42963499,2,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020103","E",0.0593147558819433,7176.44960540185,1.15770898095737e-07,13316175.8913939,4,6925
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020104","A",0.10975319395604,30427.5000904948,4.89271305443487e-07,137445481.412547,9,14475
2011,"eastside","RaPIPOm_fpl","RaPIPOm_fpl_1801020104","B",0.293639205038786,35527.1959868693,1.03074055222861e-06,64064537.7783697,21,6925
