"YEAR","STATE","ew","BpS_Code","BPS_LLID","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N"
2006,"Washington","westside","Na0710412_fmc","Na0710412_fmc_WWC","E",0.334517543587864,75613.1820901368,3.56226803379383e-05,3051657583.62621,3,968
2006,"Washington","westside","RaABAMlw_fsi","RaABAMlw_fsi_17080001A","B",0.31915345675631,44574.4864223395,7.72671734192764e-05,3008656902.62196,1,613
2006,"Washington","westside","RaABAMlw_fsi","RaABAMlw_fsi_17080002","A",0.772649052708968,47515.8403532471,9.82128679077636e-05,1102162190.46818,2,316
2006,"Washington","westside","RaABAMlw_fsi","RaABAMlw_fsi_17080002","B",0.423154131807025,26022.8419374416,4.16647413035417e-05,533042914.232306,1,316
2006,"Washington","westside","RaABAMlw_fsi","RaABAMlw_fsi_17080002","E",2.38706369397062,146798.00227292,0.000890586810259691,2492222292.48204,7,316
2006,"Washington","westside","RaABAMlw_fsi","RaABAMlw_fsi_17080004","A",0.357908917980552,71997.6946888742,4.66513835220684e-05,3751248456.20464,2,929
2006,"Washington","westside","RaABAMlw_fsi","RaABAMlw_fsi_17080004","B",1.89072201351536,116274.32277511,0.000587033973632019,2194001963.70171,6,316
2006,"Washington","westside","RaABAMlw_fsi","RaABAMlw_fsi_17080004","E",3.22198991434617,278288.991565888,0.00294791913105702,2034556477.72471,6,355
2006,"Washington","westside","RaABAMlw_fsi","RaABAMlw_fsi_17080005","B",0.342366292999792,68871.1082535811,4.39202998424902e-05,3713090112.2239,2,929
2006,"Washington","westside","RaABAMlw_fsi","RaABAMlw_fsi_17100101","B",0.0609713632235785,3749.5749860741,1.33297991854421e-06,30922948.7219642,1,316
2006,"Washington","westside","RaABAMlw_fsi","RaABAMlw_fsi_17100101","E",0.127866377537078,7863.43859517852,5.8625224626943e-06,136000909.671054,1,316
2006,"Washington","westside","RaABAMlw_fsi","RaABAMlw_fsi_17110005","E",0.472169982963194,94982.685724758,7.88245131698172e-05,4596830667.766,3,929
2006,"Washington","westside","RaABAMlw_fsi","RaABAMlw_fsi_17110006","E",0.553812925373992,34058.0066142232,6.43947720916629e-05,722599295.392607,2,316
2006,"Washington","westside","RaABAMlw_fsi","RaABAMlw_fsi_17110009","E",0.383315915604127,23572.8987007053,3.59929856529634e-05,552663167.658564,1,316
2006,"Washington","westside","RaABAMlw_fsi","RaABAMlw_fsi_17110013","B",0.211902116758298,13031.4107227605,1.28242348931926e-05,219716342.39364,1,316
2006,"Washington","westside","RaABAMlw_fsi","RaABAMlw_fsi_17110013","C",0.0331066597723945,2035.97060639496,3.13034068283459e-07,5363181.59334028,1,316
2006,"Washington","westside","RaABAMlw_fsi","RaABAMlw_fsi_17110014","A",0.129002195820373,25950.3472595065,6.24684997856908e-06,461076481.147569,3,929
2006,"Washington","westside","RaABAMlw_fsi","RaABAMlw_fsi_17110014","B",0.470734202924636,94693.8612566791,7.82015436150665e-05,4598172940.32409,3,929
2006,"Washington","westside","RaABAMlw_fsi","RaABAMlw_fsi_17110014","C",0.476349193969243,11848.9306338821,0.000604683703216295,245285983.4542,1,39
2006,"Washington","westside","RaABAMlw_fsi","RaABAMlw_fsi_17110014","E",0.511249665835687,84120.6157876542,0.000152151699607793,5856802899.89376,2,652
2006,"Washington","westside","RaABAMlw_fsi","RaABAMlw_fsi_17110015","A",0.371659952339562,74763.8810667449,4.89965897506651e-05,2970602558.80677,3,929
2006,"Washington","westside","RaABAMlw_fsi","RaABAMlw_fsi_17110015","B",0.186076131539297,11443.182035585,8.89657250325113e-06,144594112.118761,1,316
2006,"Washington","westside","RaABAMlw_fsi","RaABAMlw_fsi_17110020","E",0.289908473193982,40489.993225965,6.29428485805139e-05,2079756446.69805,1,613
2006,"Washington","westside","RaABAMlw_fwc","RaABAMlw_fwc_17080004","B",0.319133672198875,19625.8632122584,2.59787791704464e-05,454125041.047438,1,316
2006,"Washington","westside","RaABAMlw_fwc","RaABAMlw_fwc_17080004","E",0.77646673987552,47750.6178544794,0.000116142014415209,1047841332.00123,2,316
2006,"Washington","westside","RaABAMup_fst","RaABAMup_fst_WCR","A",0.482036495256439,29643.9490513049,4.12505837304593e-05,718639162.684675,2,316
2006,"Washington","westside","RaABAMup_fst","RaABAMup_fst_WCR","B",0.512047297340938,103004.48837159,9.22514257458351e-05,4372544698.10119,4,929
2006,"Washington","westside","RaABAMup_fst","RaABAMup_fst_WCR","C",0.0638575806805988,3927.0696033673,1.11064900790662e-06,19519376.086726,1,316
2006,"Washington","westside","RaABAMup_fst","RaABAMup_fst_WCR","E",1.72511447207848,347027.578314809,0.00095574441920225,15774560105.2643,13,929
2006,"Washington","westside","RaABAMup_fst","RaABAMup_fst_WNC","A",0.717119272434412,162095.146177848,0.000166439964094464,9663147105.46449,9,968
2006,"Washington","westside","RaABAMup_fst","RaABAMup_fst_WNC","B",0.844075637187092,169795.992688328,0.000243529890459245,6467710453.958,9,929
2006,"Washington","westside","RaABAMup_fst","RaABAMup_fst_WNC","C",0.227446677632199,51411.2559453339,2.16522803570263e-05,3695513129.86668,3,968
2006,"Washington","westside","RaABAMup_fst","RaABAMup_fst_WNC","E",4.08146152730353,352523.081307894,0.00486477661426959,12562056958.6105,14,355
2006,"Washington","westside","RaABAMup_fst","RaABAMup_fst_WWC","A",0.40883712886427,57100.1336934395,0.000115295394404358,3489581875.44873,1,613
2006,"Washington","westside","RaABAMup_fst","RaABAMup_fst_WWC","B",0.499262665837985,100432.705581563,8.76380497710848e-05,3646679286.42701,3,929
2006,"Washington","westside","RaABAMup_fst","RaABAMup_fst_WWC","E",0.406856383029632,81844.0675154643,5.64760126754346e-05,2167748926.5631,3,929
2006,"Washington","westside","RaABLA_faf","RaABLA_faf_WCR","A",0.427439393900491,59698.2143118015,0.000127774093869161,3589218587.65596,1,613
2006,"Washington","westside","RaABLA_faf","RaABLA_faf_WNC","B",0.604595029636571,121621.580707721,0.000131293567875988,6929490019.06325,3,929
2006,"Washington","westside","RaDFHEdy_fdg","RaDFHEdy_fdg_17080006A","B",0.301141469439627,42058.8467916527,6.64733247498756e-05,1528022842.38277,1,613
2006,"Washington","westside","RaDFHEdy_fdg","RaDFHEdy_fdg_17090012A","E",0.108707411536994,15182.5930034129,1.28527040511347e-05,1181665649.19572,1,613
2006,"Washington","westside","RaDFHEdy_fdg","RaDFHEdy_fdg_17100103","A",0.40883712886427,57100.1336934395,0.000115295394404358,3489581875.44873,1,613
2006,"Washington","westside","RaDFHEdy_fdg","RaDFHEdy_fdg_17100103","B",0.0575896379001369,8043.24214043264,2.81202269806625e-06,169439578.405733,1,613
2006,"Washington","westside","RaDFHEdy_fdg","RaDFHEdy_fdg_17100104","A",0.382260262465319,53388.2824025637,0.000101639504214461,3050640562.08115,1,613
2006,"Washington","westside","RaDFHEdy_fdg","RaDFHEdy_fdg_17100104","B",0.421627429421994,58886.4877700718,0.000112462549887613,3512849168.73036,1,613
2006,"Washington","westside","RaDFHEdy_fdg","RaDFHEdy_fdg_17110002","B",0.266971398425372,37286.4925080573,5.68704286069144e-05,2213815185.51852,1,613
2006,"Washington","westside","RaDFHEdy_fdg","RaDFHEdy_fdg_17110005","E",0.383315915604127,23572.8987007053,3.59929856529634e-05,552663167.658564,1,316
2006,"Washington","westside","RaDFHEdy_fdg","RaDFHEdy_fdg_17110008","E",0.397075061772053,55457.3875824331,0.000115104259957592,3503363016.45339,1,613
2006,"Washington","westside","RaDFHEdy_fdg","RaDFHEdy_fdg_17110011","E",0.210262191149083,29366.2154869355,3.49153213644445e-05,1581370523.20556,1,613
2006,"Washington","westside","RaDFHEdy_fdg","RaDFHEdy_fdg_17110012","A",0.31496859626805,43990.0089458641,7.00510456533541e-05,1671564833.6443,1,613
2006,"Washington","westside","RaDFHEdy_fdg","RaDFHEdy_fdg_17110012","E",0.135547197765547,18931.1649254668,1.29736207951234e-05,309577795.504705,1,613
2006,"Washington","westside","RaDFHEdy_fdg","RaDFHEdy_fdg_17110014","B",0.307919269284913,18936.2075702194,2.35428084085379e-05,372141988.385591,1,316
2006,"Washington","westside","RaDFHEdy_fdg","RaDFHEdy_fdg_17110015","B",0.304780954425403,18743.2096401503,2.40404064227151e-05,414195942.717817,1,316
2006,"Washington","westside","RaDFHEdy_fdg","RaDFHEdy_fdg_17110018","E",0.397075061772053,55457.3875824331,0.000115104259957592,3503363016.45339,1,613
2006,"Washington","westside","RaDFHEdy_fdg","RaDFHEdy_fdg_17110019","A",1.50447744975157,210122.460643978,0.001446241460622,12974122002.0294,3,613
2006,"Washington","westside","RaDFHEdy_fdg","RaDFHEdy_fdg_17110019","E",0.792275959363592,110653.020500929,0.000414991554017276,6762721559.60287,2,613
2006,"Washington","westside","RaDFHEdy_fdg","RaDFHEdy_fdg_17110020","B",0.386544630925309,53986.65763462,0.000107901945743381,3697344794.12987,1,613
2006,"Washington","westside","RaDFHEdy_fdg","RaDFHEdy_fdg_17110020","E",0.275532787103868,55426.7426322045,3.01639984960769e-05,2561714654.06399,2,929
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17070105C","B",0.0668244994045317,4109.52713170204,1.01567485938937e-06,13293410.9636578,1,316
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17070105C","E",0.387522849651967,23831.6138390892,3.41568572475309e-05,447053637.707845,1,316
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17080002","B",0.40574314665348,24952.1131401332,4.23317749842256e-05,669375836.884277,1,316
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17080003A","A",0.126777379643441,17706.3305063658,1.10961908901752e-05,244868468.709804,1,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17080003A","B",0.563077133316936,78642.024713929,0.000218890119814718,4830422348.10449,1,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17080003A","E",0.436299753673495,60935.6942075632,0.000131419651972086,2900141972.61815,1,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17080004","B",0.768956832542965,47288.7787353732,0.000114328351278312,1027694190.59229,2,316
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17080005","A",0.280544205061455,39182.135097243,4.85816849846361e-05,690023955.071302,3,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17080005","B",1.54997819171067,216477.3102053,0.00149515134777772,11616764920.0984,4,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17080005","E",1.11460557543266,155671.104406438,0.000805795739430864,8171855969.20506,3,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17100102","B",0.433791351311693,60585.3588292336,0.000133069991522921,3905596115.07993,1,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17100103","A",0.40883712886427,57100.1336934395,0.000115295394404358,3489581875.44873,1,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17100103","B",1.16837574164778,163180.901004733,0.000864606125825264,9621206921.43064,3,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17100104","A",0.0371774302122543,2286.31204880911,4.95599124336545e-07,11497087.1618582,1,316
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17100104","B",0.287469392299614,17678.5950918631,2.05763734941016e-05,306674203.664812,2,316
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17100106","A",0.514363768634155,71838.485016419,0.000183779000565294,4457891102.91385,1,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17100106","B",0.131640222654314,18385.4982395469,1.35367815691182e-05,350251414.970986,1,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17110003","B",0.397075061772053,55457.3875824331,0.000115104259957592,3503363016.45339,1,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17110004","A",0.514363768634155,71838.485016419,0.000183779000565294,4457891102.91385,1,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17110004","E",0.563077133316936,78642.024713929,0.000218890119814718,4830422348.10449,1,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17110005","B",0.500654402317421,69923.7698541428,0.000175561912650315,3818786703.98346,1,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17110006","E",0.276906462686996,17029.0033071116,2.1242799504291e-05,375195787.992315,1,316
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17110007","A",0.200596211765865,28016.2189330682,2.79512091843936e-05,678006988.586938,1,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17110007","B",0.563077133316936,78642.024713929,0.000218890119814718,4830422348.10449,1,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17110007","E",0.313767556868289,43822.2660833508,6.83866324467706e-05,1658841104.83225,1,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17110010","B",0.425974902721108,59493.6765234456,0.000121569637050229,1776175785.0497,2,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17110010","E",0.263982802065958,36869.0909570966,4.91832486402511e-05,1174194346.13773,1,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17110011","B",0.0905574240434358,12647.6796130968,6.22570763189394e-06,171206738.368734,1,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17110013","E",0.337787543572774,47177.0114215513,8.78259180919999e-05,3544044365.63725,1,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17110014","A",0.34026492142551,47523.0137697073,8.15939411774147e-05,2417169420.71646,1,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17110014","B",0.25390351932711,51075.7546028436,2.60812064422098e-05,2241982907.93938,2,929
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17110015","A",0.359340035346931,50187.1347074421,9.04616087493815e-05,2695776887.38869,1,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17110015","B",0.332914306883167,46496.3920578714,8.09535472655099e-05,2300331732.3645,1,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17110015","E",2.38197934201204,332678.539402063,0.00358607567776717,19154444937.1101,5,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17110016","B",0.337787543572774,47177.0114215513,8.78259180919999e-05,3544044365.63725,1,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17110017","A",0.0622647456701275,3829.11453074894,1.06914767561898e-06,18557755.4474263,1,316
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17110017","B",0.474343209567125,29170.8326560623,5.03220151844995e-05,686808643.817674,2,316
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17110017","C",0.0705983647991195,4341.60971172355,1.35750424256099e-06,23857794.5518697,1,316
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17110017","E",0.42532377800131,26156.2693477636,3.75567417404331e-05,411365102.757266,2,316
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17110018","A",0.0173375706547174,1066.21400292197,1.18948676261062e-07,2500377.47362961,1,316
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17110018","B",0.192475224828694,11836.7090761974,1.10062976642923e-05,177333457.445827,1,316
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17110018","E",0.497984474464832,100175.58197381,8.94848745712332e-05,5066221216.45833,3,929
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17110019","E",1.46394181020665,204461.060849409,0.00137758674296424,12928864927.6688,3,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17110020","A",0.416242395779389,58134.3884150287,0.000119023123754477,3376026971.18171,2,613
2006,"Washington","westside","RaDFHEdy_fwi","RaDFHEdy_fwi_17110020","E",0.285505468806468,17557.8190748096,2.22014211103391e-05,390184374.38601,1,316
2006,"Washington","westside","RaDFHEwt_fwm","RaDFHEwt_fwm_WCR","A",0.423735813597794,59180.9547101213,0.000127979613705637,2735518563.29689,1,613
2006,"Washington","westside","RaDFHEwt_fwm","RaDFHEwt_fwm_WCR","B",0.355268248350271,49618.4496114325,9.12229657470971e-05,3354645015.34052,1,613
2006,"Washington","westside","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","A",0.58273215072685,117223.598981969,0.00011977802191294,6948722494.24276,5,929
2006,"Washington","westside","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","B",0.873850682560618,175785.602106965,0.000258573374275363,8735548883.41254,6,929
2006,"Washington","westside","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","C",0.0880449826028588,5414.52982126111,1.89894940391076e-06,29157886.5645522,1,316
2006,"Washington","westside","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","E",1.13106496546465,227527.356726079,0.000408850773852475,12841945962.3177,8,929
2006,"Washington","westside","RaDFHEwt_fwm","RaDFHEwt_fwm_WWC","A",0.280860231284886,56498.4222700888,3.0667532709389e-05,3084178950.13508,3,929
2006,"Washington","westside","RaDFHEwt_fwm","RaDFHEwt_fwm_WWC","B",2.78519001790358,388992.855971077,0.00481317677953191,22854478406.7853,7,613
2006,"Washington","westside","RaDFHEwt_fwm","RaDFHEwt_fwm_WWC","E",2.26363199085743,455356.870919259,0.00163397975156017,26099824324.7609,8,929
2006,"Washington","westside","RaDFHEwt_fwn","RaDFHEwt_fwn_WCR","A",2.79742441100501,390701.569374114,0.00485671476192571,19785533618.0817,9,613
2006,"Washington","westside","RaDFHEwt_fwn","RaDFHEwt_fwn_WCR","B",1.59687458301644,321230.578252003,0.000814416207811194,15920919912.4617,10,929
2006,"Washington","westside","RaDFHEwt_fwn","RaDFHEwt_fwn_WCR","E",1.43880109491067,289432.189993728,0.000678074156252226,17217501047.5576,6,929
2006,"Washington","westside","RaDFHEwt_fwn","RaDFHEwt_fwn_WWC","B",0.97662744465016,136400.423839,0.000630777585840565,7233286942.39068,2,613
2006,"Washington","westside","RaDFHEwt_fww","RaDFHEwt_fww_WWC","A",0.342857766496767,47885.1428175911,8.2775732119438e-05,2454147811.6888,1,613
2006,"Washington","westside","RaDFHEwt_fww","RaDFHEwt_fww_WWC","E",0.241589543114266,14857.1076627661,1.5932906420791e-05,243739287.081137,1,316
2006,"Washington","westside","RaSAWD_fal","RaSAWD_fal_17110001","B",0.304592862167703,42540.884679819,7.20393587060652e-05,2515333027.18669,1,613
2006,"Washington","westside","RaSAWD_fal","RaSAWD_fal_17110005","A",3.97009774222501,98754.051340734,0.0369152554943248,8179540621.14837,1,39
2006,"Washington","westside","RaSAWD_fal","RaSAWD_fal_17110005","B",2.77071467219125,68920.0409546472,0.0200476146533729,5760030931.22125,1,39
2006,"Washington","westside","RaSAWD_fal","RaSAWD_fal_17110006","A",0.346072173134798,21282.5086262912,2.84738225909352e-05,470076238.539613,1,316
2006,"Washington","westside","RaSAWD_fal","RaSAWD_fal_17110006","B",2.41672810922728,60114.8151182469,0.015564421435846,6313605606.50254,1,39
2006,"Washington","westside","RaSAWD_fal","RaSAWD_fal_17110014","A",0.313545417793431,43791.2410859192,7.29927435550339e-05,2723173766.06659,1,613
2006,"Washington","westside","RaSAWD_fal","RaSAWD_fal_17110014","B",0.490987631332896,68573.6627414801,0.000168815930675605,4279050464.94617,2,613
2006,"Washington","westside","RaSAWD_fal","RaSAWD_fal_17110018","B",0.340351361975859,47535.0864672021,8.16980310556493e-05,3705811699.40657,1,613
2006,"Washington","westside","RaSSHE_fss","RaSSHE_fss_WCR","A",1.61003662659522,224865.356249096,0.00164089652468234,11417837146.0277,5,613
2006,"Washington","westside","RaSSHE_fss","RaSSHE_fss_WCR","B",3.95642116397348,795881.825553845,0.00488727785303925,42267573351.7973,16,929
2006,"Washington","westside","RaSSHE_fss","RaSSHE_fss_WCR","D",0.0942124912744497,13158.1636489504,7.01919913128281e-06,272644772.083823,1,613
2006,"Washington","westside","RaSSHE_fss","RaSSHE_fss_WCR","E",2.54693932998371,355717.634196161,0.00403414895892207,22974562649.0969,6,613
2007,"Oregon","eastside","Na0210290_fwo","Na0210290_fwo_1710030301","E",0.466432290365025,73940.1295024366,0.000185912496686228,4745815457.00092,1,762
2007,"Oregon","eastside","Na0210290_fwo","Na0210290_fwo_1710030801","B",0.376364256701362,59662.2970909856,0.00011360214511112,3725853795.60343,1,762
2007,"Oregon","eastside","Na0210290_fwo","Na0210290_fwo_1710030802","B",0.376364256701362,59662.2970909856,0.00011360214511112,3725853795.60343,1,762
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710030202","E",0.310839327757624,37230.4996663984,1.31570140227032e-05,705577273.582077,2,706
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710030203","E",0.304593477725326,36482.4086213516,1.27013249074147e-05,677829975.020408,2,706
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710030205","B",0.35982320211863,57040.1636254897,0.000114053196061434,4469786069.83162,1,762
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710030205","E",0.468687141724822,74297.5747415337,0.000189257001853918,5007502870.43738,1,762
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710030206","E",0.155419663878812,18615.2498331992,4.68278390531121e-06,376307879.243775,1,706
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710030207","B",0.322038528358609,51050.4332214542,9.24903835241314e-05,3484550698.5509,1,762
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710030209","E",0.466432290365025,73940.1295024366,0.000185912496686228,4745815457.00092,1,762
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710030211","B",0.361609616620601,57323.3509655373,0.000113065778360344,3653246975.00053,1,762
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710030212","A",0.0904024041551503,14330.8377413843,7.23358469874782e-06,228327935.937533,1,762
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710030212","E",0.649491950035123,102959.250224302,0.000349096738712746,5920814614.18752,2,762
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710030704","B",0.361609616620601,57323.3509655373,0.000113065778360344,3653246975.00053,1,762
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710030705","B",0.138861860633265,22012.7640608624,1.67505560156779e-05,497956959.631353,1,762
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710030705","E",0.261646514088452,41476.9250225389,5.94693474782498e-05,1767892088.70516,1,762
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710030706","B",0.361609616620601,57323.3509655373,0.000113065778360344,3653246975.00053,1,762
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710030708","B",0.257456987044433,40812.7896730195,6.41212648435224e-05,3504339976.71883,1,762
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710030801","B",0.377184830612571,59792.3767242238,0.000126165837694447,4177188424.79488,1,762
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710030803","B",1.40630277946912,222930.984371189,0.00158315821364656,15023364832.2184,1,762
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710030901","A",0.119627846628216,14328.3172567423,3.27361925765914e-06,296424125.388674,1,706
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710030901","B",0.17729095490649,21234.8639572671,5.93434309582577e-06,494117312.767133,3,706
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710030901","E",0.129752547893737,15540.9942040502,3.32365293234302e-06,272863743.201268,1,706
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710030902","E",0.271567877641066,43049.6868597328,6.95308919973002e-05,3144403918.64924,1,762
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710030903","B",0.368402683399129,58400.2065943145,0.000114853451848209,3831276285.48616,1,762
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710030904","B",0.641719432407844,101727.129353187,0.000342684883490125,6740719917.40378,2,762
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710030904","C",0.0423145108060988,6707.81263103951,1.55539936044725e-06,46238580.7262719,1,762
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710030905","B",0.140167690009644,22219.7677250425,1.88252996924908e-05,527338298.483628,1,762
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710030906","A",0.0370013359734294,4431.8015887913,3.11609227559173e-07,28358534.6879643,1,706
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710030906","B",0.0862456586519613,10329.9958497333,1.69297282161847e-06,154071908.793302,1,706
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710031002","B",0.400508374721717,63489.6890834012,0.000139343421651592,4142371544.28261,1,762
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710031003","B",0.351900453598948,55784.2277401287,0.000105276491392218,3495727370.82184,1,762
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710031003","E",0.170608228799458,27045.285654947,3.42981580523847e-05,2976651255.16585,1,762
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710031004","E",0.253169619976037,40133.1444537453,6.0895677207466e-05,2732780259.40569,1,762
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710031105","B",0.610950839008402,96849.6073043121,0.000316263047443371,7449947076.48826,1,762
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1710031107","E",0.304476635444712,36468.4139427476,1.28102993260224e-05,813289219.036259,1,706
2007,"Oregon","eastside","Na0710270_fdd","Na0710270_fdd_1801020606","A",0.361609616620601,57323.3509655373,0.000113065778360344,3653246975.00053,1,762
2007,"Oregon","eastside","Na0710412_fmc","Na0710412_fmc_OEC","E",0.156174599939345,18705.6716178317,4.90599199442133e-06,367149422.981238,1,706
2007,"Oregon","eastside","Na0710412_fmh","Na0710412_fmh_OEC","A",0.649290515784406,77768.1849516676,4.50933942372289e-05,1301929434.46298,5,706
2007,"Oregon","eastside","Na0710412_fmh","Na0710412_fmh_OEC","B",1.20811158348348,144700.473490039,0.000141962668689286,2680900645.80369,7,706
2007,"Oregon","eastside","Na0710412_fmh","Na0710412_fmh_OEC","E",0.943677674673681,277089.788687059,0.000248292197372388,15981000799.3571,10,1504
2007,"Oregon","eastside","Na0710412_fmh","Na0710412_fmh_OSW","B",0.798772821538644,222295.957623209,0.000184046096101776,12866276145.8931,5,1468
2007,"Oregon","eastside","Na0710412_fmh","Na0710412_fmh_OSW","E",0.509606911298821,149634.642373079,8.40671500561211e-05,10252518881.9264,3,1504
2007,"Oregon","eastside","Na0710412_fmi","Na0710412_fmi_OSW","E",0.155419663878812,18615.2498331992,4.68278390531121e-06,376307879.243775,1,706
2007,"Oregon","eastside","R1RFWF_fcw","R1RFWF_fcw_17100301","A",0.200599626251862,24026.6390103412,6.42599954864985e-06,432379589.904568,2,706
2007,"Oregon","eastside","R1RFWF_fcw","R1RFWF_fcw_17100301","B",0.185458673621205,51612.5640989418,1.13718423017154e-05,1765947276.71477,2,1468
2007,"Oregon","eastside","R1RFWF_fcw","R1RFWF_fcw_17100301","D",0.064283728392438,7699.52549355558,7.10441054918377e-07,51542462.5873913,1,706
