"strataID","BpS","SCLASS","YEAR","STATE","ew","MAP_ZONE","PVT","BpS_Code","BPS_LLID","sclass","AREA_TOTAL","AREA_STRATA","avg","low","high","departure"
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710030902","Na0710270","C",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710030902","C",6196.44206367664,34877.095875,6993.05237200958,6196.44206367664,7789.66268034252,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710030902","Na0710270","D",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710030902","D",13792.345177394,34877.095875,14745.145619061,13792.345177394,15697.9447702755,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710030902","Na0710270","E",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710030902","E",6963.34594510643,34877.095875,7790.63791369737,6963.34594510643,8617.93051007604,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710030903","Na0710270","A",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710030903","A",1619.79775591941,22108.954135,1995.70157851336,1619.79775591941,2371.60542321627,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710030903","Na0710270","B",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710030903","B",3403.91858894879,22108.954135,1394.61609035752,1048.32935639595,1740.90271377432,1663.01587517447
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710030903","Na0710270","C",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710030903","C",3927.98912722006,22108.954135,4432.96869414053,3927.98912722006,4937.94826106099,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710030903","Na0710270","D",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710030903","D",8743.11118201988,22108.954135,9347.10130035207,8743.11118201988,9951.09060065296,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710030903","Na0710270","E",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710030903","E",4414.13748089186,22108.954135,4938.56647163652,4414.13748089186,5462.99586034235,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710030904","Na0710270","A",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710030904","A",3714.35904389178,50698.05378,4576.3442874093,3714.35904389178,5438.32958162487,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710030904","Na0710270","B",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710030904","B",5400.38974377666,50698.05378,3197.99485401569,2403.92457124769,3992.06488329342,1408.32486048324
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710030904","Na0710270","C",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710030904","C",9007.27383136606,50698.05378,10165.2427287281,9007.27383136606,11323.2116260902,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710030904","Na0710270","D",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710030904","D",20048.8326224737,50698.05378,21433.8426647768,20048.8326224737,22818.850831252,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710030904","Na0710270","E",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710030904","E",12527.1985384918,50698.05378,11324.62924507,10122.0608642132,12527.1985384918,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710030905","Na0710270","A",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710030905","A",2748.48392478016,25622.350345,2312.8441407271,1877.20438229639,2748.48392478016,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710030905","Na0710270","B",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710030905","B",2017.55447030723,25622.350345,1616.23846364339,1214.92232886779,2017.55447030723,4.54747350886464e-13
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710030905","Na0710270","C",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710030905","C",4552.1969494548,25622.350345,5137.42424250978,4552.1969494548,5722.65153556475,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710030905","Na0710270","D",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710030905","D",9972.97907189814,25622.350345,10832.4755103946,10132.5036201673,11532.446452595,-159.524548269166
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710030905","Na0710270","E",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710030905","E",6331.13592855967,25622.350345,5723.36798772509,5115.60050809282,6331.13592855967,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710030906","Na0710270","A",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710030906","A",5295.22495,53111.261925,4794.17654102249,3891.16112661216,5697.19200854409,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710030906","Na0710270","B",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710030906","B",4253.38242540593,53111.261925,3350.21819700372,2518.35046973433,4182.0856587168,71.2967666891309
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710030906","Na0710270","C",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710030906","C",9436.01665191734,53111.261925,10649.1044299153,9436.01665191734,11862.1922079133,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710030906","Na0710270","D",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710030906","D",21003.1494566513,53111.261925,22454.0854520393,21003.1494566513,23905.0194823105,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710030906","Na0710270","E",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710030906","E",13123.4884410254,53111.261925,11863.6773050192,10603.8671250157,13123.4884410254,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031001","Na0710270","A",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031001","A",2602.95485400696,35528.268435,3207.01834038049,2602.95485400696,3811.08186228228,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031001","Na0710270","B",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031001","B",3784.49431812722,35528.268435,2241.09627798059,1684.62635341779,2797.56602490206,986.928293225162
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031001","Na0710270","C",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031001","C",6312.13268929402,35528.268435,7123.61610448364,6312.13268929402,7935.09951967325,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031001","Na0710270","D",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031001","D",14049.8550557897,35528.268435,15020.44475104,14049.8550557897,15991.0331317445,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031001","Na0710270","E",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031001","E",8778.8315177821,35528.268435,7936.09296111523,7093.3550439572,8778.8315177821,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031002","Na0710270","A",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031002","A",3270.26010677752,44636.45566,4029.18403448503,3270.26010677752,4788.108006829,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031002","Na0710270","B",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031002","B",4754.70435987229,44636.45566,2815.63383323587,2116.50476762112,3514.76267566833,1239.94168420396
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031002","Na0710270","C",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031002","C",7930.33951038681,44636.45566,8949.85847588904,7930.33951038681,9969.37744139127,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031002","Na0710270","D",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031002","D",17651.7393009048,44636.45566,18871.1537504256,17651.7393009048,20090.5665483976,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031002","Na0710270","E",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031002","E",11029.4123820586,44636.45566,9970.62556596443,8911.83955332646,11029.4123820586,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031003","Na0710270","A",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031003","A",9591.79410120354,64598.408465,5831.08296104173,4732.75924445137,6929.40674223049,2662.38735897304
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031003","Na0710270","B",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031003","B",5086.60626439082,64598.408465,4074.81870497699,3063.03082257112,5086.60626439082,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031003","Na0710270","C",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031003","C",11476.8814724053,64598.408465,12952.3414209501,11476.8814724053,14427.801369495,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031003","Na0710270","D",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031003","D",25545.8066420666,64598.408465,27310.5577078387,25545.8066420666,29075.3063834696,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031003","Na0710270","E",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031003","E",12897.3199849337,64598.408465,14429.6076701925,12897.3199849337,15961.8965182226,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031004","Na0710270","A",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031004","A",1939.90562803333,18084.494215,1632.42699908434,1324.94838821984,1939.90562803333,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031004","Na0710270","B",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031004","B",1424.00879136517,18084.494215,1140.75620512008,857.503528452513,1424.00879136517,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031004","Na0710270","C",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031004","C",3212.98312955201,18084.494215,3626.04201966971,3212.98312955201,4039.10090978742,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031004","Na0710270","D",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031004","D",7039.02178775934,18084.494215,7645.66240271121,7151.61570406597,8139.70843223016,-112.593916306637
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031004","Na0710270","E",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031004","E",4468.57487829015,18084.494215,4039.60658841466,3610.63862406007,4468.57487829015,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031005","Na0710270","A",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031005","A",95.0153268754651,776.825735,70.1214691614495,56.913618555184,83.3293205445407,11.6860063309243
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031005","Na0710270","B",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031005","B",61.1687926047266,776.825735,49.0015793067186,36.8343621245819,61.1687926047266,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031005","Na0710270","C",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031005","C",158.34524,776.825735,155.757895331927,138.01480713166,173.500983532195,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031005","Na0710270","D",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031005","D",307.200138400365,776.825735,328.422086066508,307.200138400365,349.6440049901,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031005","Na0710270","E",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031005","E",155.096237119444,776.825735,173.522705133397,155.096237119444,191.949187130213,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031006","Na0710270","A",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031006","A",69.609635,630.489825,56.9122144496735,46.1924158614219,67.6320136684148,1.97762133158517
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031006","Na0710270","B",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031006","B",73.6536790303718,630.489825,39.7708208802025,29.8956245700514,49.6460140379044,24.0076649924675
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031006","Na0710270","C",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031006","C",112.016025828301,630.489825,126.416728676213,112.016025828301,140.817431524126,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031006","Na0710270","D",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031006","D",249.330773651598,630.489825,266.554999713298,249.330773651598,283.779202446875,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031006","Na0710270","E",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031006","E",125.879711489729,630.489825,140.835061280612,125.879711489729,155.790422420313,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031101","Na0710270","A",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031101","A",520.141266858614,7099.515585,640.84960207299,520.141266858614,761.557944386881,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031101","Na0710270","B",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031101","B",756.245028998361,7099.515585,447.832068768502,336.634223333246,559.02987870618,197.215150292181
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031101","Na0710270","C",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031101","C",1261.33601146979,7099.515585,1423.49249718898,1261.33601146979,1585.64898290817,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031101","Na0710270","D",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031101","D",2807.54366394355,7099.515585,3001.49391740657,2807.54366394355,3195.44390818751,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031101","Na0710270","E",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031101","E",1754.24961372968,7099.515585,1585.84749956296,1417.44551318752,1754.24961372968,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031102","Na0710270","A",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031102","A",498.60959,5179.13476,467.50322754991,379.44584852938,555.560611749575,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031102","Na0710270","B",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031102","B",432.521069960444,5179.13476,326.695900055787,245.576474422349,407.815299793551,24.7057701668925
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031102","Na0710270","C",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031102","C",920.151396645316,5179.13476,1038.4454241311,920.151396645316,1156.73945161688,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031102","Na0710270","D",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031102","D",2048.11818581955,5179.13476,2189.60593768017,2048.11818581955,2331.09349791281,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031102","Na0710270","E",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031102","E",1279.73451757469,5179.13476,1156.88427058303,1034.0341168158,1279.73451757469,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031103","Na0710270","A",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031103","A",948.630914944566,12948.059295,1168.77814372996,948.630914944566,1388.92538546341,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031103","Na0710270","B",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031103","B",1379.23571823806,12948.059295,816.753778647714,613.951731249723,1019.55576130541,359.679956932652
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031103","Na0710270","C",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031103","C",2300.41800343898,12948.059295,2596.15815176643,2300.41800343898,2891.89830009387,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031103","Na0710270","D",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031103","D",5120.38341191172,12948.059295,5474.10886712802,5120.38341191172,5827.83384326613,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031103","Na0710270","E",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031103","E",3199.39124646668,12948.059295,2892.26035372788,2585.12969405415,3199.39124646668,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031104","Na0710270","A",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031104","A",590.138663169256,8054.924505,727.09117994805,590.138663169256,864.04370478177,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031104","Na0710270","B",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031104","B",858.015810083377,8054.924505,508.09854019755,381.93637612088,634.260663999597,223.75514608378
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031104","Na0710270","C",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031104","C",1431.07881462971,8054.924505,1615.05731778616,1431.07881462971,1799.03582094261,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031104","Na0710270","D",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031104","D",3185.3655347045,8054.924505,3405.41641432661,3185.3655347045,3625.46699591653,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031104","Na0710270","E",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031104","E",1990.32568241316,8054.924505,1799.26105274162,1608.19656805873,1990.32568241316,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031105","Na0710270","A",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031105","A",3998.92471082729,37279.406665,3365.08775010773,2731.25082666757,3998.92471082729,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031105","Na0710270","B",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031105","B",2935.45410763026,37279.406665,2351.55675191735,1767.65920980741,2935.45410763026,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031105","Na0710270","C",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031105","C",6623.24880476916,37279.406665,7474.7290927011,6623.24880476916,8326.20938063303,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031105","Na0710270","D",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031105","D",14510.2513031314,37279.406665,15760.7812828716,14742.3525907924,16779.2085956128,-232.10128766104
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031105","Na0710270","E",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031105","E",9211.5277386419,37279.406665,8327.2517874022,7442.97650719181,9211.5277386419,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031106","Na0710270","A",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031106","A",1831.867615,18837.74608,1700.42053359617,1380.13488293682,2020.70620309327,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031106","Na0710270","B",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031106","B",1554.87626258886,18837.74608,1188.27076255262,893.220100028796,1483.32133088771,71.5549317011521
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031106","Na0710270","C",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031106","C",3346.80968316063,18837.74608,3777.07322250087,3346.80968316063,4207.33676184111,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031106","Na0710270","D",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031106","D",7449.49342200529,18837.74608,7964.11805845334,7449.49342200529,8478.74199790479,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031106","Na0710270","E",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031106","E",4654.69909724522,18837.74608,4207.863502897,3761.02824762822,4654.69909724522,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031107","Na0710270","A",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031107","A",678.74954,7888.79544,712.095263124803,577.967328196246,846.223205942155,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031107","Na0710270","B",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031107","B",739.537421959673,7888.79544,497.619244537052,374.059116313533,621.179333316594,118.358088643079
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031107","Na0710270","C",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031107","C",1401.56348084003,7888.79544,1581.74751308735,1401.56348084003,1761.93154533467,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031107","Na0710270","D",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031107","D",3119.66885466296,7888.79544,3335.18128741803,3119.66885466296,3550.69342828767,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031107","Na0710270","E",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031107","E",1949.27614253733,7888.79544,1762.15213183276,1575.02826312651,1949.27614253733,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031108","Na0710270","A",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031108","A",177.84714705398,1657.954725,149.658045404697,121.468945413369,177.84714705398,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031108","Na0710270","B",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031108","B",130.550629507082,1657.954725,104.582528981273,78.6144201656908,130.550629507082,2.8421709430404e-14
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031108","Na0710270","C",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031108","C",294.560660511458,1657.954725,332.42917540782,294.560660511458,370.297690304183,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031108","Na0710270","D",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031108","D",645.32517711851,1657.954725,700.940925172006,655.647589972722,746.234199026967,-10.3224128542122
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031108","Na0710270","E",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031108","E",409.671110808971,1657.954725,370.344050034203,331.01701910262,409.671110808971,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031109","Na0710270","A",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031109","A",233.471296958841,3186.697955,287.652599946868,233.471296958841,341.833906121593,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031109","Na0710270","B",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031109","B",339.449143893666,3186.697955,201.014494671048,151.102082703445,250.926890705161,88.522253188505
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031109","Na0710270","C",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031109","C",566.164950297609,3186.697955,638.950724938787,566.164950297609,711.736499579964,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031109","Na0710270","D",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031109","D",1260.19776213536,3186.697955,1347.25452941512,1260.19776213536,1434.31117878704,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031109","Na0710270","E",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031109","E",787.41480171452,3186.697955,711.825606028182,636.236467702407,787.41480171452,1.13686837721616e-13
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031110","Na0710270","A",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031110","A",175.335656820022,2393.192595,216.025516646538,175.335656820022,256.715378866248,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031110","Na0710270","B",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031110","B",254.924435580972,2393.192595,150.960777245806,113.476831039973,188.444711485675,66.4797240952969
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031110","Na0710270","C",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031110","C",425.186756239275,2393.192595,479.848471705373,425.186756239275,534.51018717147,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031110","Na0710270","D",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031110","D",946.401571521993,2393.192595,1011.78072377947,946.401571521993,1077.15978748882,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031110","Na0710270","E",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031110","E",591.344174837738,2393.192595,534.577105622812,477.810079485352,591.344174837738,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031201","Na0710270","A",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031201","A",505.892233457638,4716.10837,425.707379054594,345.522529367659,505.892233457638,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031201","Na0710270","B",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031201","B",371.355687367831,4716.10837,297.488545885564,223.621380822755,371.355687367831,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031201","Na0710270","C",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031201","C",837.887775560828,4716.10837,945.606048785813,837.887775560828,1053.3243220108,0
"2014_Oregon_Na0710270_fdd_Na0710270_fdd_1710031201","Na0710270","D",2014,"Oregon","eastside","OSW","fdd","Na0710270_fdd","Na0710270_fdd_1710031201","D",1835.64932340377,4716.10837,1993.85020244099,1865.01177638652,2122.68845399944,-29.3624529827534
